DESCRIPTION,DAY,MONTH,YEAR,TOD,DOW,ADDRESS,LATITUDE,LONGITUDE
Burglary/ Larceny/ Robbery,12,1,2010,5,3,2000 S 900 E ,40.7271519,-111.8658203
Drugs,12,1,2010,5,3,000 1ST AVE ,40.7707956,-111.8837877
Burglary/ Larceny/ Robbery,12,1,2010,5,3,2200 S 1300 E ,40.7232669,-111.8537452
Burglary/ Larceny/ Robbery,12,1,2010,5,3,2200 S 1300 E ,40.7232669,-111.8537452
Burglary/ Larceny/ Robbery,12,1,2010,5,3,400 S 500 E ,40.7605634,-111.876778
Drugs,12,1,2010,5,3,300 W HOPE AVE ,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,12,1,2010,5,3,2700 E COMANCHE DR ,40.7333539,-111.8131132
Burglary/ Larceny/ Robbery,12,1,2010,5,3,000 VIRGINIA ST ,40.77506629999999,-111.8522532
Burglary/ Larceny/ Robbery,12,1,2010,5,3,000 NEW BONNEVILLE PL ,40.7857902,-111.8522239
Damaged Property,12,1,2010,5,3,2200 S 1300 E ,40.7232669,-111.8537452
Burglary/ Larceny/ Robbery,12,1,2010,5,3,600 W SOUTH TEMPLE ST ,40.7706088,-111.9088858
Burglary/ Larceny/ Robbery,12,1,2010,5,3,700 S STATE ST ,40.753716,-111.887661
Assault,12,1,2010,5,3,600 W SOUTH TEMPLE ST ,40.7706088,-111.9088858
Assault,12,1,2010,5,3,700 W NORTH TEMPLE ST ,40.771593,-111.9104414
Burglary/ Larceny/ Robbery,12,1,2010,5,3,2200 W NORTH TEMPLE ST ,40.7698425,-111.9528541
Burglary/ Larceny/ Robbery,13,1,2010,5,4,1000 E WILSON AVE ,40.7315525,-111.8624679
Burglary/ Larceny/ Robbery,13,1,2010,5,4,1200 S JUSTIN KAY CT ,40.7423745,-111.9121795
Damaged Property,13,1,2010,5,4,2100 S 1700 E ,40.7254252,-111.8422465
Burglary/ Larceny/ Robbery,13,1,2010,5,4,200 N TAURUS CIR ,40.7766358,-111.9448341
Assault,13,1,2010,5,4,900 S MAIN ST ,40.7497637,-111.8910783
Drugs,13,1,2010,5,4,1700 S MAIN ST ,40.7334886,-111.8910995
Damaged Property,13,1,2010,5,4,1300 W PACIFIC AVE ,40.7598053,-111.9284757
Damaged Property,13,1,2010,5,4,500 N TERMINAL NORTHBOUND DR ,40.7899404,-111.9790706
Traffic,13,1,2010,5,4,200 E 800 S ,40.7519482,-111.8853794
Burglary/ Larceny/ Robbery,13,1,2010,5,4,200 N D ST ,40.76145349999999,-111.8848984
Traffic,13,1,2010,5,4,2100 S 500 E ,40.725607,-111.8771244
Burglary/ Larceny/ Robbery,13,1,2010,5,4,900 W 600 N ,40.7824266,-111.9171298
Traffic,13,1,2010,5,4,1700 S WEST TEMPLE ST ,40.7335006,-111.8939527
Assault,13,1,2010,5,4,100 E 800 S ,40.75194520000001,-111.8880685
Traffic,13,1,2010,5,4,1200 W NORTH TEMPLE ST ,40.7716933,-111.9247636
Traffic,13,1,2010,5,4,1000 W NORTH TEMPLE ST ,40.7721342,-111.9219531
Drugs,13,1,2010,5,4,1600 E 2100 S ,40.72577570000001,-111.8458747
Burglary/ Larceny/ Robbery,13,1,2010,5,4,600 N WALL ST ,40.78245220000001,-111.8945467
Traffic,13,1,2010,5,4,100 E 300 S ,40.76241539999999,-111.8881018
Traffic,13,1,2010,5,4,800 S STATE ST ,40.75096129999999,-111.8878227
Traffic,13,1,2010,5,4,200 N 1950 W ,40.77387570000001,-111.94737340000002
Assault,13,1,2010,5,4,200 S RIO GRANDE ST ,40.76490689999999,-111.904099
Drugs,13,1,2010,5,4,300 W 400 S ,40.76064299999999,-111.9000667
Traffic,13,1,2010,5,4,600 E 200 S ,40.7649949,-111.8738395
Assault,13,1,2010,5,4,1600 W 700 N ,40.7841156,-111.935973
Assault,13,1,2010,5,4,300 E 300 S ,40.7627881,-111.8824454
Burglary/ Larceny/ Robbery,13,1,2010,5,4,2100 E 2700 S ,40.7124473,-111.8310077
Assault,13,1,2010,5,4,1500 W 800 S ,40.75250689999999,-111.9340263
Traffic,13,1,2010,5,4,1500 S 300 E ,40.737017,-111.8828449
Damaged Property,13,1,2010,5,4,300 E 200 S ,40.7650089,-111.8824551
Burglary/ Larceny/ Robbery,13,1,2010,5,4,1300 S 500 E ,40.7416227,-111.8771132
Burglary/ Larceny/ Robbery,13,1,2010,5,4,1200 N REDWOOD RD ,40.797744,-111.937255
Burglary/ Larceny/ Robbery,13,1,2010,5,4,1400 S RICHARDS ST ,40.7392013,-111.8928865
Traffic,13,1,2010,5,4,700 E 2700 S ,40.7126696,-111.8713853
Traffic,13,1,2010,5,4,500 S REDWOOD RD ,40.758435,-111.9390389
Burglary/ Larceny/ Robbery,13,1,2010,5,4,1000 E HARRISON AVE ,40.7399281,-111.8624513
Drugs,13,1,2010,5,4,900 W NORTH TEMPLE ST ,40.7717949,-111.9172021
Drugs,13,1,2010,5,4,100 W 200 S ,40.7650126,-111.8939916
Damaged Property,13,1,2010,5,4,200 E 200 S ,40.7654234,-111.8837363
Traffic,13,1,2010,5,4,300 W 200 S ,40.7650071,-111.89980690000002
Burglary/ Larceny/ Robbery,13,1,2010,5,4,900 S 800 W ,40.7497652,-111.9140166
Damaged Property,13,1,2010,5,4,500 N TERMINAL NORTHBOUND DR ,40.7899404,-111.9790706
Traffic,13,1,2010,5,4,800 S 900 W ,40.7518772,-111.9172451
Damaged Property,13,1,2010,5,4,1500 W 400 S ,40.760849,-111.93405020000002
Burglary/ Larceny/ Robbery,13,1,2010,5,4,300 W HOPE AVE ,40.7389021,-111.8996891
Traffic,13,1,2010,5,4,400 S REDWOOD RD ,40.6847133,-111.9414839
Traffic,13,1,2010,5,4,200 E 200 S ,40.7654234,-111.8837363
Burglary/ Larceny/ Robbery,13,1,2010,5,4,1800 S 300 W ,40.7323948,-111.89969740000002
Traffic,13,1,2010,5,4,1100 S REDWOOD DR ,40.7450872,-111.93579040000002
Burglary/ Larceny/ Robbery,13,1,2010,5,4,1100 E BRICKYARD RD ,40.7015898,-111.8597243
Assault,13,1,2010,5,4,1900 S 1900 E ,40.72913610000001,-111.8365112
Burglary/ Larceny/ Robbery,13,1,2010,5,4,300 S 300 E ,40.76269080000001,-111.8828278
Drugs,13,1,2010,5,4,1700 S MAIN ST ,40.7334886,-111.8910995
Burglary/ Larceny/ Robbery,13,1,2010,5,4,2600 S BERKELEY CIR ,40.7134509,-111.8267912
Burglary/ Larceny/ Robbery,13,1,2010,5,4,300 S 200 E ,40.7626606,-111.8856286
Burglary/ Larceny/ Robbery,13,1,2010,5,4,100 S 1000 E ,40.76707529999999,-111.8628504
Assault,13,1,2010,5,4,2100 E WILSON AVE ,40.7315277,-111.8307914
Damaged Property,13,1,2010,5,4,1600 W NORTHWOOD AVE ,40.7831009,-111.9371116
Burglary/ Larceny/ Robbery,13,1,2010,5,4,300 E 100 S ,40.767179,-111.8824565
Burglary/ Larceny/ Robbery,13,1,2010,5,4,000 N L ST ,40.7607793,-111.89104740000002
Burglary/ Larceny/ Robbery,13,1,2010,5,4,400 N REDWOOD RD ,40.7782602,-111.938851
Damaged Property,13,1,2010,5,4,700 W FREMONT AVE ,40.7452455,-111.9121097
Traffic,13,1,2010,5,4,000 HUDSON AVE ,40.7070879,-111.8576188
Traffic,13,1,2010,5,4,600 N 900 W ,40.7823809,-111.9168388
Traffic,13,1,2010,5,4,000 1ST AVE ,40.7707956,-111.8837877
Traffic,13,1,2010,5,4,300 W NORTH TEMPLE ST ,40.77157440000001,-111.900052
Traffic,13,1,2010,5,4,2100 E 2100 S ,40.725489,-111.83079920000002
Traffic,13,1,2010,5,4,700 N VICTORY RD ,40.785925,-111.8954129
Damaged Property,13,1,2010,5,4,200 N 1950 W ,40.77387570000001,-111.94737340000002
Traffic,13,1,2010,5,4,1900 W CALIFORNIA AVE ,40.7404828,-111.9451381
Traffic,13,1,2010,5,4,300 W SOUTH TEMPLE ST ,40.7668329,-111.9003622
Traffic,13,1,2010,5,4,1000 E 500 S ,40.7583654,-111.8623099
Traffic,13,1,2010,5,4,1700 S 300 E ,40.733487200000006,-111.8825236
Traffic,13,1,2010,5,4,1100 S 1300 E ,40.7450687,-111.85390420000002
Traffic,13,1,2010,5,4,600 E 300 S ,40.7628308,-111.8738486
Traffic,13,1,2010,5,4,2300 S 1300 E ,40.72062920000001,-111.8537262
Burglary/ Larceny/ Robbery,13,1,2010,5,4,900 E 2100 S ,40.7242836,-111.8647183
Assault,13,1,2010,5,4,200 N 300 W ,40.7735704,-111.8984229
Burglary/ Larceny/ Robbery,13,1,2010,5,4,500 N TERMINAL NORTHBOUND DR ,40.7899404,-111.9790706
Burglary/ Larceny/ Robbery,13,1,2010,5,4,3500 W 2100 S ,40.7272918,-111.9748909
Burglary/ Larceny/ Robbery,13,1,2010,5,4,1600 W BUNBURY LN ,40.7550936,-111.93743329999998
Burglary/ Larceny/ Robbery,13,1,2010,5,4,200 N F ST ,40.7740044,-111.8757039
Damaged Property,13,1,2010,5,4,1400 S WEST TEMPLE ST ,40.7380118,-111.8942417
Burglary/ Larceny/ Robbery,13,1,2010,5,4,1900 S DOUGLAS ST ,40.7288005,-111.8556009
Damaged Property,13,1,2010,5,4,100 S 700 E ,40.7670772,-111.8715191
Burglary/ Larceny/ Robbery,13,1,2010,5,4,4900 W WILEY POST WAY ,40.7741383,-112.0083568
Burglary/ Larceny/ Robbery,13,1,2010,5,4,1000 W MOTOR AVE ,40.7737186,-111.919686
Burglary/ Larceny/ Robbery,13,1,2010,5,4,500 E HOLLYWOOD AVE ,40.727185,-111.8767837
Burglary/ Larceny/ Robbery,13,1,2010,5,4,300 S 700 E ,40.7627931,-111.8713736
Drugs,13,1,2010,5,4,200 W 200 N ,40.7737889,-111.8970025
Burglary/ Larceny/ Robbery,13,1,2010,5,4,900 S REDWOOD RD ,40.7498986,-111.9400219
Burglary/ Larceny/ Robbery,13,1,2010,5,4,300 E 100 S ,40.767179,-111.8824565
Burglary/ Larceny/ Robbery,13,1,2010,5,4,100 N 300 W ,40.77157589999999,-111.8995969
Burglary/ Larceny/ Robbery,13,1,2010,5,4,1400 S WEST TEMPLE ST ,40.7380118,-111.8942417
Burglary/ Larceny/ Robbery,13,1,2010,5,4,300 S WEST TEMPLE ST ,40.7629951,-111.9344913
Assault,13,1,2010,5,4,000 CRESTVIEW DR ,40.7899404,-111.9790706
Traffic,13,1,2010,5,4,000 ZENITH AVE ,40.7078733,-111.8546693
Traffic,13,1,2010,5,4,800 S 900 W ,40.7518772,-111.9172451
Traffic,13,1,2010,5,4,200 E 200 S ,40.7654234,-111.8837363
Assault,13,1,2010,5,4,000 S 900 E ,40.734471,-111.8653482
Burglary/ Larceny/ Robbery,13,1,2010,5,4,1400 S INDUSTRIAL RD ,40.73912929999999,-111.9459729
Damaged Property,13,1,2010,5,4,1400 S REDWOOD RD ,40.7396565,-111.9391255
Damaged Property,13,1,2010,5,4,1300 S 200 E ,40.7414025,-111.8857281
Drugs,13,1,2010,5,4,200 W 200 S ,40.7651065,-111.89717749999998
Burglary/ Larceny/ Robbery,13,1,2010,5,4,300 W HOPE AVE ,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,13,1,2010,5,4,1600 W 400 S ,40.7605833,-111.9355279
Burglary/ Larceny/ Robbery,13,1,2010,5,4,400 E 300 S ,40.7627876,-111.8796293
Burglary/ Larceny/ Robbery,14,1,2010,5,5,800 W FREMONT AVE ,40.7449805,-111.9140689
Burglary/ Larceny/ Robbery,14,1,2010,5,5,600 S 1300 W ,40.7562332,-111.9284947
Burglary/ Larceny/ Robbery,14,1,2010,5,5,1200 S JUSTIN KAY CT ,40.7423745,-111.9121795
Drugs,14,1,2010,5,5,200 S RIO GRANDE ST ,40.76490689999999,-111.904099
Burglary/ Larceny/ Robbery,14,1,2010,5,5,000 S RIO GRANDE ST ,40.76446199999999,-111.904565
Burglary/ Larceny/ Robbery,14,1,2010,5,5,300 W HOPE AVE ,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,14,1,2010,5,5,1100 E 400 S ,40.7603429,-111.8595514
Traffic,14,1,2010,5,5,1600 S 900 W ,40.734725,-111.917435
Burglary/ Larceny/ Robbery,14,1,2010,5,5,500 S 200 E ,40.7580668,-111.8854891
Traffic,14,1,2010,5,5,300 W 500 S ,40.7584786,-111.8997831
Traffic,14,1,2010,5,5,100 W 500 S ,40.7584778,-111.8939592
Traffic,14,1,2010,5,5,400 S WEST TEMPLE ST ,40.7605126,-111.8943746
Traffic,14,1,2010,5,5,400 S 200 W ,40.76058610000001,-111.8968186
Traffic,14,1,2010,5,5,500 S 200 W ,40.75847260000001,-111.8968085
Traffic,14,1,2010,5,5,500 S WEST TEMPLE ST ,40.75915,-111.898112
Damaged Property,14,1,2010,5,5,1000 W EUCLID AVE ,40.7660809,-111.9197189
Burglary/ Larceny/ Robbery,14,1,2010,5,5,1200 S MAIN ST ,40.7426474,-111.8910697
Traffic,14,1,2010,5,5,2000 S 1200 E ,40.7458177,-111.8572153
Burglary/ Larceny/ Robbery,14,1,2010,5,5,1400 S WEST TEMPLE ST ,40.7380118,-111.8942417
Burglary/ Larceny/ Robbery,14,1,2010,5,5,1400 S WEST TEMPLE ST ,40.7380118,-111.8942417
Burglary/ Larceny/ Robbery,14,1,2010,5,5,300 S ORANGE ST ,40.76247499999999,-111.9438375
Traffic,14,1,2010,5,5,600 W NORTH TEMPLE ST ,40.77156779999999,-111.9085032
Traffic,14,1,2010,5,5,1600 E 2100 S ,40.72577570000001,-111.8458747
Burglary/ Larceny/ Robbery,14,1,2010,5,5,800 E 900 S ,40.749789,-111.868241
Traffic,14,1,2010,5,5,3700 W TERMINAL WESTBOUND DR ,40.7899404,-111.9790706
Burglary/ Larceny/ Robbery,14,1,2010,5,5,700 W PAXTON AVE ,40.74356450000001,-111.9110791
Burglary/ Larceny/ Robbery,14,1,2010,5,5,700 W PAXTON AVE ,40.74356450000001,-111.9110791
Traffic,14,1,2010,5,5,1700 W JENSEN MEADOW LN ,40.7811785,-111.939403
Traffic,14,1,2010,5,5,300 W 400 S ,40.76064299999999,-111.9000667
Traffic,14,1,2010,5,5,500 W 400 N ,40.778448,-111.9056556
Traffic,14,1,2010,5,5,400 W 200 S ,40.768625,-111.9039064
Traffic,14,1,2010,5,5,100 E SOUTH TEMPLE ST ,40.7690775,-111.8877396
Assault,14,1,2010,5,5,1300 W MEAD AVE ,40.7477664,-111.92774
Traffic,14,1,2010,5,5,200 W 1300 S ,40.7415803,-111.8965214
Burglary/ Larceny/ Robbery,14,1,2010,5,5,200 W 500 S ,40.75847260000001,-111.8968085
Burglary/ Larceny/ Robbery,14,1,2010,5,5,000 S RIO GRANDE ST ,40.76446199999999,-111.904565
Burglary/ Larceny/ Robbery,14,1,2010,5,5,200 E 400 S ,40.7604928,-111.8851212
Traffic,14,1,2010,5,5,1300 S I15 NORTHBOUND FWY ,40.7416511,-111.8759986
Burglary/ Larceny/ Robbery,14,1,2010,5,5,1200 W NORTH TEMPLE ST ,40.7716933,-111.9247636
Traffic,14,1,2010,5,5,700 S GREEN ST ,40.7541346,-111.8711518
Burglary/ Larceny/ Robbery,14,1,2010,5,5,1100 S STATE ST ,40.7607793,-111.89104740000002
Drugs,14,1,2010,5,5,000 N 1000 W ,40.7724721,-111.9212366
Traffic,14,1,2010,5,5,000 S UNIVERSITY ST ,40.76127020000001,-111.851634
Traffic,14,1,2010,5,5,1700 S 300 E ,40.733487200000006,-111.8825236
Traffic,14,1,2010,5,5,3100 W 2100 S ,40.7279195,-111.9655314
Burglary/ Larceny/ Robbery,14,1,2010,5,5,400 S 500 E ,40.7605634,-111.876778
Traffic,14,1,2010,5,5,500 S FOOTHILL DR ,40.7577836,-111.8409402
Traffic,14,1,2010,5,5,1900 W NORTH TEMPLE ST ,40.7721944,-111.9457223
Drugs,14,1,2010,5,5,300 W 800 N ,40.7867365,-111.8998115
Burglary/ Larceny/ Robbery,14,1,2010,5,5,1600 S EMPIRE RD ,40.735524,-111.943902
Burglary/ Larceny/ Robbery,14,1,2010,5,5,1600 W 400 S ,40.7605833,-111.9355279
Traffic,14,1,2010,5,5,700 E 300 S ,40.76274420000001,-111.8707484
Damaged Property,14,1,2010,5,5,1000 W EUCLID AVE ,40.7660809,-111.9197189
Traffic,14,1,2010,5,5,3200 S RICHMOND ST ,40.7012805,-111.8554678
Burglary/ Larceny/ Robbery,14,1,2010,5,5,2500 S PRESTON ST ,40.7164062,-111.8355909
Assault,14,1,2010,5,5,300 S EMERY ST ,40.7628139,-111.924753
Traffic,14,1,2010,5,5,400 W SOUTH TEMPLE ST ,40.7693764,-111.9031055
Assault,14,1,2010,5,5,400 S 400 W ,40.7606489,-111.9026322
Assault,14,1,2010,5,5,800 N OAK TREE CT ,40.7872925,-111.9164195
Damaged Property,14,1,2010,5,5,2500 S WELLINGTON ST ,40.71665850000001,-111.8377499
Damaged Property,14,1,2010,5,5,700 E SOUTH TEMPLE ST ,40.7693501,-111.8709734
Damaged Property,14,1,2010,5,5,1100 S 1300 W ,40.745669,-111.9280544
Traffic,14,1,2010,5,5,700 E 2700 S ,40.7126696,-111.8713853
Burglary/ Larceny/ Robbery,14,1,2010,5,5,500 W 200 S ,40.76508870000001,-111.905431
Burglary/ Larceny/ Robbery,14,1,2010,5,5,600 S GLENDALE ST ,40.756314,-111.9235387
Burglary/ Larceny/ Robbery,14,1,2010,5,5,1400 S WEST TEMPLE ST ,40.7380118,-111.8942417
Traffic,14,1,2010,5,5,800 W 400 S ,40.760723,-111.9129212
Traffic,14,1,2010,5,5,1500 S 300 W ,40.7371192,-111.90009109999998
Traffic,14,1,2010,5,5,200 E SOUTH TEMPLE ST ,40.76935510000001,-111.88539679999998
Traffic,14,1,2010,5,5,000 E 400 S ,40.76090410000001,-111.8770853
Traffic,14,1,2010,5,5,1300 E KENSINGTON AVE ,40.7363547,-111.85378590000002
Traffic,14,1,2010,5,5,500 E 300 S ,40.7628073,-111.8767932
Traffic,14,1,2010,5,5,1100 E GARFIELD AVE ,40.7302914,-111.8596312
Traffic,14,1,2010,5,5,000 WILEY POST WAY ,40.77325250000001,-112.00825890000002
Burglary/ Larceny/ Robbery,14,1,2010,5,5,500 E 1ST AVE ,40.7705416,-111.8745294
Assault,14,1,2010,5,5,500 N SIR PATRICK DR ,40.78561550000001,-111.9461378
Burglary/ Larceny/ Robbery,14,1,2010,5,5,800 W 800 S ,40.75193220000001,-111.9138242
Burglary/ Larceny/ Robbery,14,1,2010,5,5,1000 S 800 W ,40.7473405,-111.9143828
Assault,14,1,2010,5,5,2000 N REDWOOD RD ,40.8115793,-111.9375924
Burglary/ Larceny/ Robbery,14,1,2010,5,5,2300 S 1700 E ,40.720983,-111.84322659999998
Damaged Property,14,1,2010,5,5,2100 S 1300 E ,40.7250986,-111.8544784
Burglary/ Larceny/ Robbery,14,1,2010,5,5,200 S 500 E ,40.76481920000001,-111.8769407
Burglary/ Larceny/ Robbery,14,1,2010,5,5,300 E 300 S ,40.7627881,-111.8824454
Burglary/ Larceny/ Robbery,14,1,2010,5,5,1600 E FEDERAL HEIGHTS DR ,40.7757562,-111.8451921
Burglary/ Larceny/ Robbery,14,1,2010,5,5,300 W HOPE AVE ,40.7389021,-111.8996891
Traffic,14,1,2010,5,5,100 S 400 W ,40.7690795,-111.90461670000002
Burglary/ Larceny/ Robbery,14,1,2010,5,5,600 E ELY PL ,40.7550097,-111.87250559999998
Burglary/ Larceny/ Robbery,14,1,2010,5,5,2900 S HIGHLAND DR ,40.708022,-111.8538847
Assault,14,1,2010,5,5,2200 E KENSINGTON AVE ,40.7364415,-111.8278763
Damaged Property,14,1,2010,5,5,1800 S 900 E ,40.73109520000001,-111.8656434
Assault,14,1,2010,5,5,700 E SOUTH TEMPLE ST ,40.7693501,-111.8709734
Assault,14,1,2010,5,5,2100 S 1700 E ,40.7254252,-111.8422465
Drugs,14,1,2010,5,5,1500 S MAIN ST ,40.7367324,-111.891112
Burglary/ Larceny/ Robbery,14,1,2010,5,5,400 S 700 E ,40.7604266,-111.8712065
Traffic,14,1,2010,5,5,1000 E 100 S ,40.7671839,-111.8624447
Burglary/ Larceny/ Robbery,14,1,2010,5,5,1200 E 3300 S ,40.6996882,-111.856975
Damaged Property,14,1,2010,5,5,1400 W ANDREW AVE ,40.7368571,-111.9295212
Burglary/ Larceny/ Robbery,15,1,2010,5,6,300 E 100 S ,40.767179,-111.8824565
Damaged Property,15,1,2010,5,6,1100 W 300 S ,40.7630954,-111.9226148
Burglary/ Larceny/ Robbery,15,1,2010,5,6,2900 W CALIFORNIA AVE ,40.74204570000001,-111.961085
Assault,15,1,2010,5,6,1500 S WEST TEMPLE ST ,40.73690360000001,-111.8941906
Assault,15,1,2010,5,6,1700 S WINDSOR ST ,40.73351,-111.8667481
Assault,15,1,2010,5,6,100 S HAWKES CT ,40.7657208,-111.8725001
Traffic,15,1,2010,5,6,800 E PRINCETON AVE ,40.7439037,-111.8681647
Assault,15,1,2010,5,6,100 S 300 E ,40.76699079999999,-111.88264840000002
Burglary/ Larceny/ Robbery,15,1,2010,5,6,1700 S FOOTHILL DR ,40.73355430000001,-111.8203025
Drugs,15,1,2010,5,6,300 W HOPE AVE ,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,15,1,2010,5,6,600 S 200 W ,40.75618,-111.8968765
Weapons,15,1,2010,5,6,200 S MAIN ST ,40.76502120000001,-111.8911299
Burglary/ Larceny/ Robbery,15,1,2010,5,6,000 N 900 W ,40.79178320000001,-111.9175439
Traffic,15,1,2010,5,6,600 E 100 S ,40.767179,-111.8740019
Damaged Property,15,1,2010,5,6,400 S 300 W ,40.7605817,-111.8997793
Burglary/ Larceny/ Robbery,15,1,2010,5,6,1600 S EMPIRE RD ,40.735524,-111.943902
Assault,15,1,2010,5,6,1400 W ANDREW AVE ,40.7368571,-111.9295212
Burglary/ Larceny/ Robbery,15,1,2010,5,6,700 S STATE ST ,40.753716,-111.887661
Burglary/ Larceny/ Robbery,15,1,2010,5,6,1200 S 4800 W ,40.7453648,-112.0060068
Burglary/ Larceny/ Robbery,15,1,2010,5,6,300 E 200 S ,40.7650089,-111.8824551
Traffic,15,1,2010,5,6,200 W 200 S ,40.7651065,-111.89717749999998
Traffic,15,1,2010,5,6,1700 S REDWOOD RD ,40.7328673,-111.9392752
Traffic,15,1,2010,5,6,1300 S 900 W ,40.74157520000001,-111.91760659999998
Traffic,15,1,2010,5,6,700 E 400 S ,40.7607696,-111.87114540000002
Drugs,15,1,2010,5,6,500 S 500 E ,40.75864259999999,-111.8770856
Burglary/ Larceny/ Robbery,15,1,2010,5,6,1200 W NORTH TEMPLE ST ,40.7716933,-111.9247636
Burglary/ Larceny/ Robbery,15,1,2010,5,6,1700 S JEFFERSON CIR ,40.7335113,-111.8953442
Burglary/ Larceny/ Robbery,15,1,2010,5,6,500 S 900 E ,40.7585028,-111.8653438
Burglary/ Larceny/ Robbery,15,1,2010,5,6,000 VIRGINIA ST ,40.77506629999999,-111.8522532
Burglary/ Larceny/ Robbery,15,1,2010,5,6,1700 S FOOTHILL DR ,40.73355430000001,-111.8203025
Burglary/ Larceny/ Robbery,15,1,2010,5,6,200 S MAIN ST ,40.76502120000001,-111.8911299
Traffic,15,1,2010,5,6,000 NORTH TEMPLE ST ,40.7711371,-111.8892502
Traffic,15,1,2010,5,6,600 E 200 S ,40.7649949,-111.8738395
Drugs,15,1,2010,5,6,2000 S 2300 E ,40.7268157,-111.8250618
Traffic,15,1,2010,5,6,1000 N REDWOOD RD ,40.7912016,-111.939092
Traffic,15,1,2010,5,6,500 S 400 E ,40.7584601,-111.87965520000002
Traffic,15,1,2010,5,6,300 S STATE ST ,40.7755999,-111.88766979999998
Traffic,15,1,2010,5,6,1700 S FOOTHILL DR ,40.73355430000001,-111.8203025
Traffic,15,1,2010,5,6,300 W 200 S ,40.7650071,-111.89980690000002
Assault,15,1,2010,5,6,2400 E BLAINE AVE ,40.7320644,-111.82187720000002
Burglary/ Larceny/ Robbery,15,1,2010,5,6,800 S 500 E ,40.7519538,-111.8767923
Assault,15,1,2010,5,6,200 N MAIN ST ,40.77361629999999,-111.8911278
Traffic,15,1,2010,5,6,1600 W 1700 S ,40.73350019999999,-111.9356611
Traffic,15,1,2010,5,6,000 NORTH TEMPLE ST ,40.7711371,-111.8892502
Traffic,15,1,2010,5,6,1700 S FOOTHILL DR ,40.73355430000001,-111.8203025
Drugs,15,1,2010,5,6,800 S 1300 E ,40.75185889999999,-111.853897
Burglary/ Larceny/ Robbery,15,1,2010,5,6,000 WEST TEMPLE ST ,40.77044619999999,-111.8919228
Drugs,15,1,2010,5,6,900 W 2100 S ,40.7256237,-111.9167405
Traffic,15,1,2010,5,6,300 N 900 W ,40.7759119,-111.9168328
Burglary/ Larceny/ Robbery,15,1,2010,5,6,300 E 200 S ,40.7650089,-111.8824551
Drugs,15,1,2010,5,6,800 S 900 W ,40.7518772,-111.9172451
Burglary/ Larceny/ Robbery,15,1,2010,5,6,300 W HOPE AVE ,40.7389021,-111.8996891
Damaged Property,15,1,2010,5,6,500 N TERMINAL SOUTHBOUND DR ,40.7763812,-111.981205
Traffic,15,1,2010,5,6,800 S MAIN ST ,40.7519553,-111.8910857
Burglary/ Larceny/ Robbery,15,1,2010,5,6,300 W HOPE AVE ,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,15,1,2010,5,6,1400 S WEST TEMPLE ST ,40.7380118,-111.8942417
Traffic,15,1,2010,5,6,2300 S FOOTHILL DR ,40.7211246,-111.81155929999998
Traffic,15,1,2010,5,6,1400 S 300 W ,40.7389991,-111.8996873
Burglary/ Larceny/ Robbery,15,1,2010,5,6,000 N A ST ,40.7607793,-111.89104740000002
Traffic,15,1,2010,5,6,1100 S 900 E ,40.7450723,-111.8656137
Burglary/ Larceny/ Robbery,15,1,2010,5,6,100 W PIERPONT AVE ,40.7639241,-111.8939909
Traffic,15,1,2010,5,6,900 N 400 W ,40.7889281,-111.9025037
Assault,15,1,2010,5,6,1600 E BLAINE AVE ,40.7321181,-111.8452867
Damaged Property,15,1,2010,5,6,2200 S 900 E ,40.7231648,-111.8656383
Drugs,15,1,2010,5,6,1300 E 100 S ,40.7668326,-111.8536894
Burglary/ Larceny/ Robbery,15,1,2010,5,6,800 S 900 W ,40.7518772,-111.9172451
Burglary/ Larceny/ Robbery,15,1,2010,5,6,200 W NORTH TEMPLE ST ,40.771579,-111.8968892
Burglary/ Larceny/ Robbery,15,1,2010,5,6,900 W NORTH TEMPLE ST ,40.7717949,-111.9172021
Burglary/ Larceny/ Robbery,15,1,2010,5,6,200 S WEST TEMPLE ST ,40.7650123,-111.8939666
Assault,15,1,2010,5,6,400 E 8TH AVE ,40.7782378,-111.8774832
Traffic,15,1,2010,5,6,000 300 S ,40.762424,-111.875854
Burglary/ Larceny/ Robbery,15,1,2010,5,6,1300 E FAIRFAX RD ,40.7756441,-111.8504774
Traffic,15,1,2010,5,6,100 S MAIN ST ,40.7474974,-111.8913928
Assault,15,1,2010,5,6,1000 W 500 N ,40.7802021,-111.91968529999998
Burglary/ Larceny/ Robbery,15,1,2010,5,6,400 N WRIGHT BROTHERS DR ,40.778281,-112.0051749
Burglary/ Larceny/ Robbery,15,1,2010,5,6,2100 S 700 E ,40.72497570000001,-111.8724847
Burglary/ Larceny/ Robbery,15,1,2010,5,6,000 REDWOOD RD ,40.7689355,-111.94064109999998
Burglary/ Larceny/ Robbery,15,1,2010,5,6,1000 E WILSON AVE ,40.7315525,-111.8624679
Traffic,15,1,2010,5,6,1300 S FOOTHILL DR ,40.7416417,-111.8272776
Assault,15,1,2010,5,6,1200 E 500 S ,40.7581792,-111.8566704
