DESCRIPTION,DAY,MONTH,YEAR,TOD,DOW,ADDRESS,LATITUDE,LONGITUDE
Damaged Property,5,4,2014,7,7,2100 W NORTH TEMPLE ST,40.7702718,-111.9533986
Burglary/ Larceny/ Robbery,5,4,2014,5,7,2100 W NORTH TEMPLE ST,40.7702718,-111.9533986
Burglary/ Larceny/ Robbery,5,4,2014,6,7,1100 S 500 W,40.7445216,-111.9054
Burglary/ Larceny/ Robbery,5,4,2014,4,7,100 E HERBERT AVE,40.7460515,-111.8881072
Burglary/ Larceny/ Robbery,5,4,2014,4,7,1100 N CATHERINE ST,40.7928409,-111.9326463
Traffic,6,4,2014,5,1,700 N TERMINAL DR,40.780221,-111.9808484
Burglary/ Larceny/ Robbery,6,4,2014,1,1,00 E 600 S,40.75675310000001,-111.8697361
Assault,6,4,2014,5,1,1900 E CLAYBOURNE AVE,40.7107848,-111.8365574
Assault,6,4,2014,1,1,300 S MAIN ST,40.7629375,-111.890901
Damaged Property,6,4,2014,5,1,100 E DOWNINGTON AVE,40.7306698,-111.8881138
Traffic,6,4,2014,3,1,300 W 1300 S,40.7415646,-111.8996793
Damaged Property,6,4,2014,3,1,700 E 300 S,40.76274420000001,-111.8707484
Traffic,6,4,2014,3,1,500 N 2200 W,40.77925850000001,-111.9535437
Burglary/ Larceny/ Robbery,6,4,2014,3,1,500 E 400 S,40.7605646,-111.8766411
Damaged Property,6,4,2014,4,1,700 N TERMINAL DR,40.780221,-111.9808484
Assault,6,4,2014,4,1,800 N 900 W,40.7869136,-111.9154638
Traffic,6,4,2014,5,1,1400 N REDWOOD RD,40.800077,-111.9386753
Burglary/ Larceny/ Robbery,6,4,2014,1,1,1300 N 1200 W,40.79756039999999,-111.9255415
Damaged Property,6,4,2014,5,1,700 N TERMINAL NORTHBOUND DR,40.7899404,-111.9790706
Traffic,6,4,2014,3,1,300 E SOUTH TEMPLE ST,40.769346,-111.88259
Burglary/ Larceny/ Robbery,6,4,2014,6,1,200 E HOLLYWOOD AVE,40.7270703,-111.88411200000002
Traffic,6,4,2014,7,1,600 N 3875 W,40.7823124,-111.9460331
Traffic,6,4,2014,8,1,500 N TERMINAL NORTHBOUND DR,40.7899404,-111.9790706
Drugs,6,4,2014,3,1,1100 S GLENDALE DR,40.745324,-111.934661
Burglary/ Larceny/ Robbery,6,4,2014,4,1,1300 S 300 W,40.7412999,-111.8998243
Burglary/ Larceny/ Robbery,6,4,2014,4,1,1100 S GLENDALE DR,40.745324,-111.934661
Burglary/ Larceny/ Robbery,6,4,2014,4,1,1100 W GIRARD AVE,40.7812968,-111.922534
Drugs,6,4,2014,1,1,00 E KENSINGTON AVE,40.736901,-111.890163
Assault,6,4,2014,1,1,100 N F ST,40.7717542,-111.8757379
Traffic,6,4,2014,8,1,3700 W TERMINAL DR,40.789112,-111.972014
Burglary/ Larceny/ Robbery,6,4,2014,6,1,100 E 100 S,40.7671844,-111.8879897
Burglary/ Larceny/ Robbery,6,4,2014,6,1,300 W HOPE AVE,40.7389021,-111.8996891
Drugs,6,4,2014,6,1,500 S 400 W,40.7584767,-111.9026287
Traffic,6,4,2014,1,1,00 S 900 E,40.648276,-111.867592
Burglary/ Larceny/ Robbery,6,4,2014,6,1,100 E 100 S,40.7671844,-111.8879897
Burglary/ Larceny/ Robbery,6,4,2014,6,1,300 W HOPE AVE,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,6,4,2014,6,1,1100 E WILMINGTON AVE,40.7338304,-111.8591491
Burglary/ Larceny/ Robbery,6,4,2014,7,1,300 W HOPE AVE,40.7389021,-111.8996891
Sexual Assault/ Sexual Offense,6,4,2014,8,1,300 W BROOKLYN AVE,40.746839,-111.8996812
Damaged Property,6,4,2014,5,1,9TH AVE / M ST,40.7795908,-111.8655857
Damaged Property,6,4,2014,6,1,1700 E YALECREST AVE,40.7469048,-111.8422669
Burglary/ Larceny/ Robbery,6,4,2014,6,1,200 N 200 W,40.7781149,-111.896592
Burglary/ Larceny/ Robbery,6,4,2014,6,1,1500 E TOMAHAWK DR,40.7825113,-111.84486470000002
Assault,6,4,2014,7,1,1500 W 400 S,40.760849,-111.93405020000002
Assault,6,4,2014,8,1,900 S 300 W,40.7497658,-111.8997376
Sexual Assault/ Sexual Offense,6,4,2014,2,1,200 S 200 E,40.764816,-111.8851385
Burglary/ Larceny/ Robbery,6,4,2014,1,1,1300 S MAIN ST,40.7415981,-111.891078
Traffic,6,4,2014,8,1,100 N MAIN ST,40.7716016,-111.8911002
Burglary/ Larceny/ Robbery,6,4,2014,7,1,300 W HOPE AVE,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,6,4,2014,8,1,100 N MAIN ST,40.7716016,-111.8911002
Damaged Property,6,4,2014,5,1,1200N 3800W,40.7435448,-111.9822669
Traffic,6,4,2014,6,1,300 S UNIVERSITY ST,40.7628422,-111.8523423
Burglary/ Larceny/ Robbery,6,4,2014,5,1,1500 E 1700 S,40.7334809,-111.8480122
Burglary/ Larceny/ Robbery,6,4,2014,5,1,100 N A ST,40.760292,-111.880414
Burglary/ Larceny/ Robbery,6,4,2014,6,1,200 W 300 S,40.76290729999999,-111.896798
Damaged Property,6,4,2014,1,1,1300 N BECK ST,40.79875089999999,-111.9073023
Damaged Property,6,4,2014,5,1,2500 E SIMPSON AVE,40.7230688,-111.819433
Burglary/ Larceny/ Robbery,6,4,2014,6,1,1100 E WILMINGTON AVE,40.7338304,-111.8591491
Burglary/ Larceny/ Robbery,6,4,2014,6,1,1700 W KIMBERLY CIR,40.7796072,-111.9422066
Assault,6,4,2014,1,1,900 S 1400 W,40.7502398,-111.9310872
Traffic,7,4,2014,1,2,2100 W NORTH TEMPLE ST,40.7702718,-111.9533986
Sexual Assault/ Sexual Offense,7,4,2014,5,2,300 S BOTHWELL ST,40.76275089999999,-111.9220702
Burglary/ Larceny/ Robbery,7,4,2014,2,2,100 N 900 W,40.7717239,-111.9167242
Assault,7,4,2014,2,2,800 S STATE ST,40.75096129999999,-111.8878227
Traffic,7,4,2014,4,2,1900 W 500 S,40.7588706,-111.9429626
Traffic,7,4,2014,4,2,2300 S MAIN ST,40.7207865,-111.8919782
Traffic,7,4,2014,4,2,600 N 900 W,40.7823809,-111.9168388
Weapons,7,4,2014,3,2,1700 W 1700 N,40.804212,-111.9159246
Traffic,7,4,2014,4,2,1300 S DISTRIBUTION DR,40.74209620000001,-111.9864253
Damaged Property,7,4,2014,4,2,3800 W 1200 N,40.7465258,-111.98373490000002
Traffic,7,4,2014,5,2,00 N 1000 W,40.7724721,-111.9212366
Traffic,7,4,2014,5,2,2400 W NORTH TEMPLE ST,40.7705245,-111.9578052
Drugs,7,4,2014,4,2,200 S GLENDALE ST,40.7641593,-111.9242175
Drugs,7,4,2014,5,2,600 S 400 E,40.7562672,-111.8800299
Drugs,7,4,2014,6,2,700 N RIVERSIDE DR,40.7844476,-111.9366665
Traffic,7,4,2014,6,2,3800 W CALIFORNIA AVE,40.7418205,-111.9830789
Traffic,7,4,2014,5,2,500 N TERMINAL NORTHBOUND DR,40.7899404,-111.9790706
Assault,7,4,2014,6,2,1200 N VICTORIA WAY,40.7949347,-111.91844679999998
Damaged Property,7,4,2014,7,2,500 N TERMINAL NORTHBOUND DR,40.7899404,-111.9790706
Traffic,7,4,2014,7,2,3800 W 1820 S,40.73087260000001,-111.9820111
Weapons,7,4,2014,6,2,700 N TERMINAL DR,40.780221,-111.9808484
Traffic,7,4,2014,6,2,800 S 1400 W,40.7512163,-111.9311716
Burglary/ Larceny/ Robbery,7,4,2014,6,2,900 S 400 E,40.749755,-111.8797947
Burglary/ Larceny/ Robbery,7,4,2014,6,2,700 S STATE ST,40.753716,-111.887661
Assault,7,4,2014,7,2,600 S 1300 E,40.7563208,-111.8539585
Drugs,7,4,2014,4,2,7 E 000 S,40.7607793,-111.89104740000002
Burglary/ Larceny/ Robbery,7,4,2014,2,2,1900 W NORTH TEMPLE ST,40.7721944,-111.9457223
Traffic,7,4,2014,7,2,700 N 1200 W,40.784551,-111.9255455
Burglary/ Larceny/ Robbery,7,4,2014,7,2,700 S STATE ST,40.753716,-111.887661
Traffic,7,4,2014,8,2,1700 S 5070 W,40.73243170000001,-112.0122792
Burglary/ Larceny/ Robbery,7,4,2014,6,2,1900 S 1100 E,40.7288445,-111.85993700000002
Burglary/ Larceny/ Robbery,7,4,2014,6,2,1300 S 300 W,40.7412999,-111.8998243
Burglary/ Larceny/ Robbery,7,4,2014,7,2,500 E 1700 S,40.73350960000001,-111.8770159
Burglary/ Larceny/ Robbery,7,4,2014,7,2,2200 S 700 E,40.7229596,-111.8717169
Drugs,7,4,2014,7,2,400 W 200 S,40.768625,-111.9039064
Sexual Assault/ Sexual Offense,7,4,2014,7,2,200 S RIO GRANDE ST,40.76490689999999,-111.904099
Assault,7,4,2014,8,2,2200 S FOOTHILL DR,40.7234579,-111.8139281
Drugs,7,4,2014,1,2,200 N 300 W,40.7735704,-111.8984229
Weapons,7,4,2014,5,2,700 W 200 N,40.77428090000001,-111.9112916
Traffic,7,4,2014,6,2,1700 S 1300 E,40.7332854,-111.8539357
Burglary/ Larceny/ Robbery,7,4,2014,5,2,1100 W 600 N,40.7823861,-111.9225193
Damaged Property,7,4,2014,6,2,500 S 300 W,40.7584786,-111.8997831
Traffic,7,4,2014,1,2,1200 E 2100 S,40.7251792,-111.85703909999998
Traffic,7,4,2014,4,2,500 S 200 E,40.7580668,-111.8854891
Traffic,7,4,2014,1,2,200 S 500 E,40.76481920000001,-111.8769407
Traffic,7,4,2014,6,2,1900 S 1300 E,40.7288587,-111.8539243
Assault,7,4,2014,1,2,200 S RIO GRANDE ST,40.76490689999999,-111.904099
Traffic,7,4,2014,3,2,3200 S 1300 E,40.7012789,-111.855471
Burglary/ Larceny/ Robbery,7,4,2014,1,2,700 S 300 E,40.7541235,-111.8825002
Burglary/ Larceny/ Robbery,7,4,2014,5,2,2500 E BEACON DR,40.7384062,-111.8189312
Burglary/ Larceny/ Robbery,7,4,2014,7,2,100 E 100 S,40.7671844,-111.8879897
Burglary/ Larceny/ Robbery,7,4,2014,5,2,1900 S 1200 E,40.7288867,-111.8570735
Burglary/ Larceny/ Robbery,7,4,2014,7,2,300 S 200 E,40.7626606,-111.8856286
Burglary/ Larceny/ Robbery,7,4,2014,1,2,600 E 400 S,40.7605673,-111.8738543
Burglary/ Larceny/ Robbery,7,4,2014,8,2,200 E 2ND AVE,40.7717046,-111.8835009
Burglary/ Larceny/ Robbery,7,4,2014,7,2,100 S 1100 E,40.7671641,-111.8596045
Damaged Property,7,4,2014,7,2,600 S REDWOOD RD,40.7560768,-111.9398393
Sexual Assault/ Sexual Offense,7,4,2014,3,2,1800 W KIMBERLY CIR,40.7798258,-111.9423787
Sexual Assault/ Sexual Offense,7,4,2014,5,2,1700 S REDWOOD RD,40.7328673,-111.9392752
Burglary/ Larceny/ Robbery,7,4,2014,3,2,100 S RIO GRANDE ST,40.76743920000001,-111.9035958
Burglary/ Larceny/ Robbery,7,4,2014,4,2,100 S RIO GRANDE ST,40.76743920000001,-111.9035958
Burglary/ Larceny/ Robbery,7,4,2014,4,2,100 S RIO GRANDE ST,40.76743920000001,-111.9035958
Burglary/ Larceny/ Robbery,7,4,2014,1,2,300 W HOPE AVE,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,7,4,2014,7,2,600 S 1300 E,40.7563208,-111.8539585
Sexual Assault/ Sexual Offense,7,4,2014,4,2,300 W 400 S,40.76064299999999,-111.9000667
Traffic,7,4,2014,6,2,1800 W INDEPENDENCE BLVD,40.8017545,-111.9419335
Traffic,7,4,2014,5,2,800 E 2700 S,40.7126711,-111.8683093
Burglary/ Larceny/ Robbery,7,4,2014,1,2,2200 S 1300 E,40.7232669,-111.8537452
Burglary/ Larceny/ Robbery,7,4,2014,7,2,1800 E HARVARD AVE,40.7442463,-111.83941090000002
Traffic,7,4,2014,1,2,1400 S 1300 E,40.7393057,-111.8540664
Traffic,7,4,2014,3,2,00 N 300 W,40.7721041,-111.8992397
Traffic,7,4,2014,3,2,200 W 1300 S,40.7415803,-111.8965214
Damaged Property,7,4,2014,4,2,3000 W CALIFORNIA AVE,40.7404131,-111.963634
Traffic,7,4,2014,6,2,400 S 900 W,40.76054660000001,-111.9170393
Drugs,7,4,2014,1,2,400 W 200 S,40.768625,-111.9039064
Traffic,7,4,2014,6,2,700 E 800 S,40.7519569,-111.8711536
Traffic,7,4,2014,6,2,100 E 900 S,40.7497716,-111.8881336
Drugs,7,4,2014,1,2,200 S 500 W,40.7644537,-111.9054265
Damaged Property,7,4,2014,6,2,400 N I ST,40.7785283,-111.871239
Burglary/ Larceny/ Robbery,7,4,2014,8,2,300 W HOPE AVE,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,7,4,2014,6,2,800 N 300 W,40.7867412,-111.8996098
Drugs,8,4,2014,5,3,2200 S FOOTHILL DR,40.7234579,-111.8139281
Traffic,8,4,2014,4,3,500 N 300 W,40.7808875,-111.89907920000002
Burglary/ Larceny/ Robbery,8,4,2014,3,3,2600 S 700 E,40.714035,-111.87168590000002
Traffic,8,4,2014,3,3,1400 E SUNNYSIDE AVE,40.7507904,-111.835039
Traffic,8,4,2014,4,3,1100 S 3800 W,40.7421042,-111.9823636
Burglary/ Larceny/ Robbery,8,4,2014,2,3,00 S 800 W,40.7541734,-111.9138376
Damaged Property,8,4,2014,4,3,200 W 400 N,40.77811440000001,-111.8965863
Burglary/ Larceny/ Robbery,8,4,2014,4,3,00 E 1700 S,40.7335004,-111.8532941
Drugs,8,4,2014,4,3,200 E 600 S,40.7563068,-111.8853592
Assault,8,4,2014,4,3,400 W 500 S,40.758494,-111.9027591
Assault,8,4,2014,4,3,200 N 300 W,40.7735704,-111.8984229
Burglary/ Larceny/ Robbery,8,4,2014,5,3,100 N 900 W,40.7717239,-111.9167242
Traffic,8,4,2014,4,3,900 S GLADIOLA ST,40.7495777,-111.97209840000002
Assault,8,4,2014,5,3,400 S 200 E,40.760424,-111.88529409999998
Traffic,8,4,2014,6,3,800 S 800 W,40.7552349,-111.9140551
Traffic,8,4,2014,6,3,200 S 500 E,40.76481920000001,-111.8769407
Traffic,8,4,2014,3,3,300 E 900 S,40.74978280000001,-111.8824988
Burglary/ Larceny/ Robbery,8,4,2014,5,3,100 E 100 S,40.7671844,-111.8879897
Traffic,8,4,2014,6,3,300 N 2370 W,40.7758446,-111.9574878
Assault,8,4,2014,7,3,200 S 700 E,40.7649923,-111.871162
Burglary/ Larceny/ Robbery,8,4,2014,2,3,900 S CONCORD ST,40.7502973,-111.9274201
Drugs,8,4,2014,8,3,400 W 200 S,40.768625,-111.9039064
Damaged Property,8,4,2014,3,3,1100 W ILLINOIS AVE,40.7440939,-111.9222732
Burglary/ Larceny/ Robbery,8,4,2014,6,3,800 S 900 W,40.7518772,-111.9172451
Damaged Property,8,4,2014,8,3,400 N 1000 W,40.7781638,-111.9194038
Damaged Property,8,4,2014,8,3,500 W 700 S,40.75412360000001,-111.90539979999998
Traffic,8,4,2014,7,3,600 S REDWOOD RD,40.7560768,-111.9398393
Burglary/ Larceny/ Robbery,8,4,2014,6,3,300 W HOPE AVE,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,8,4,2014,6,3,1100 E BRICKYARD RD,40.7015898,-111.8597243
Burglary/ Larceny/ Robbery,8,4,2014,6,3,00 S MAIN ST,40.7645225,-111.89053429999998
Burglary/ Larceny/ Robbery,8,4,2014,6,3,1300 S 300 E,40.74160670000001,-111.8827584
Burglary/ Larceny/ Robbery,8,4,2014,6,3,1400 S 200 E,40.7392628,-111.885387
Burglary/ Larceny/ Robbery,8,4,2014,6,3,900 S MAIN ST,40.7497637,-111.8910783
Burglary/ Larceny/ Robbery,8,4,2014,7,3,300 W HOPE AVE,40.7389021,-111.8996891
Assault,8,4,2014,7,3,800 W 500 N,40.7802321,-111.9139984
Assault,8,4,2014,7,3,1400 W 400 S,40.760933,-111.932204
Burglary/ Larceny/ Robbery,8,4,2014,2,3,800 E CLAYBOURNE AVE,40.7114031,-111.8683071
Burglary/ Larceny/ Robbery,8,4,2014,7,3,300 W HOPE AVE,40.7389021,-111.8996891
Drugs,8,4,2014,7,3,200 S 500 W,40.7644537,-111.9054265
Burglary/ Larceny/ Robbery,8,4,2014,8,3,100 E 100 S,40.7671844,-111.8879897
Burglary/ Larceny/ Robbery,8,4,2014,8,3,100 W 1300 S,40.741809,-111.8922939
Assault,8,4,2014,1,3,400 N 200 W,40.7787937,-111.8967377
Burglary/ Larceny/ Robbery,8,4,2014,7,3,1800 W MORTON DR,40.7989174,-111.9428113
Assault,8,4,2014,8,3,00 S RIO GRANDE ST,40.7631836,-111.9045285
Burglary/ Larceny/ Robbery,8,4,2014,5,3,400 S COLOROW DR,40.7614939,-111.8234476
Burglary/ Larceny/ Robbery,8,4,2014,8,3,300 W HOPE AVE,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,8,4,2014,7,3,400 W 300 S,40.762841,-111.9028043
Burglary/ Larceny/ Robbery,8,4,2014,8,3,100 W 200 N,40.7736531,-111.8940272
Damaged Property,8,4,2014,7,3,1100 S GLENDALE DR,40.745324,-111.934661
Damaged Property,8,4,2014,3,3,300 E WILLIAMS AVE,40.7474613,-111.88248090000002
Sexual Assault/ Sexual Offense,8,4,2014,3,3,1000 S ROBERTA ST,40.74643270000001,-111.88394840000002
Assault,8,4,2014,3,3,200 S RIO GRANDE ST,40.76490689999999,-111.904099
Burglary/ Larceny/ Robbery,8,4,2014,8,3,3000 S RICHMOND ST,40.7058893,-111.8559969
Traffic,8,4,2014,4,3,200 W 2100 S,40.7259146,-111.8959369
Burglary/ Larceny/ Robbery,8,4,2014,4,3,300 W HOPE AVE,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,8,4,2014,4,3,1100 E BRICKYARD RD,40.7015898,-111.8597243
Burglary/ Larceny/ Robbery,8,4,2014,4,3,300 N STATE ST,40.7757341,-111.888223
Burglary/ Larceny/ Robbery,8,4,2014,1,3,400 W 200 S,40.768625,-111.9039064
Burglary/ Larceny/ Robbery,8,4,2014,5,3,800 S 900 W,40.7518772,-111.9172451
Traffic,8,4,2014,7,3,300 S MAIN ST,40.7629375,-111.890901
Burglary/ Larceny/ Robbery,8,4,2014,6,3,300 W HOPE AVE,40.7389021,-111.8996891
Drugs,8,4,2014,8,3,1100 S NAVAJO ST,40.7456888,-111.9297298
Burglary/ Larceny/ Robbery,8,4,2014,5,3,2100 S 1700 E,40.7254252,-111.8422465
Traffic,8,4,2014,5,3,600 E 400 S,40.7605673,-111.8738543
Traffic,8,4,2014,7,3,SOUTH TEMPLE ST / STATE ST,40.7694065,-111.8881895
Traffic,8,4,2014,6,3,100 W 1300 S,40.741809,-111.8922939
Traffic,8,4,2014,7,3,1300 E 800 S,40.75196770000001,-111.8538969
Traffic,8,4,2014,7,3,1300 S 900 W,40.74157520000001,-111.91760659999998
Traffic,8,4,2014,3,3,2000 S WINDSOR ST,40.71353990000001,-111.8667882
Traffic,8,4,2014,3,3,400 S WEST TEMPLE ST,40.7605126,-111.8943746
Traffic,8,4,2014,7,3,300 W 1700 S,40.7335228,-111.8990624
Traffic,8,4,2014,7,3,3000 S HIGHLAND DR,40.70620510000001,-111.85338090000002
Traffic,8,4,2014,6,3,300 S EDISON ST,40.75194570000001,-111.8867833
Burglary/ Larceny/ Robbery,8,4,2014,4,3,1200 E 600 S,40.7559946,-111.8566523
Burglary/ Larceny/ Robbery,8,4,2014,5,3,2200 S 1300 E,40.7232669,-111.8537452
Burglary/ Larceny/ Robbery,8,4,2014,8,3,00 W 300 S,40.760345,-112.03592
Burglary/ Larceny/ Robbery,8,4,2014,7,3,1100 S PIONEER RD,40.74580770000001,-111.9580331
Traffic,8,4,2014,5,3,600 E SOUTH TEMPLE ST,40.7693512,-111.8738172
Burglary/ Larceny/ Robbery,8,4,2014,4,3,900 S 400 E,40.749755,-111.8797947
Drugs,9,4,2014,1,4,2400 W NORTH TEMPLE ST,40.7705245,-111.9578052
Damaged Property,9,4,2014,1,4,1000 E 2100 S,40.7253947,-111.8625244
Traffic,9,4,2014,2,4,1700 S STATE ST,40.7323539,-111.88798590000002
Burglary/ Larceny/ Robbery,9,4,2014,1,4,100 S 300 E,40.76699079999999,-111.88264840000002
Burglary/ Larceny/ Robbery,9,4,2014,2,4,1600 W NORTH TEMPLE ST,40.7716337,-111.9366006
Traffic,9,4,2014,3,4,300 W 1300 S,40.7415646,-111.8996793
Traffic,9,4,2014,4,4,2400 W 500 S,40.7607069,-111.948827
Traffic,9,4,2014,4,4,4300 W 1730 S,40.7325699,-111.9941039
Traffic,9,4,2014,4,4,200 N WRIGHT BROTHERS DR,40.7735614,-112.0056589
Traffic,9,4,2014,4,4,WALLACE RD / CALIFORNIA AVE,40.7404828,-111.94706399999998
Assault,9,4,2014,4,4,300 W 400 S,40.76064299999999,-111.9000667
Traffic,9,4,2014,4,4,1700 S PROSPECT ST,40.7331386,-111.9376736
Burglary/ Larceny/ Robbery,9,4,2014,5,4,3600 W 2100 S,40.7267472,-111.9780438
Traffic,9,4,2014,1,4,2500 W 500 S,40.7592958,-111.960514
Traffic,9,4,2014,4,4,500 S 300 E,40.7578963,-111.8826029
Traffic,9,4,2014,5,4,00 S REDWOOD RD,40.6847133,-111.9414839
Burglary/ Larceny/ Robbery,9,4,2014,6,4,700 S WEST TEMPLE ST,40.7539346,-111.89396409999998
Traffic,9,4,2014,5,4,100 W 400 S,40.760712100000006,-111.89396
Drugs,9,4,2014,6,4,700 N TERMINAL DR,40.780221,-111.9808484
Burglary/ Larceny/ Robbery,9,4,2014,6,4,00 S RIO GRANDE ST,40.7631836,-111.9045285
Burglary/ Larceny/ Robbery,9,4,2014,6,4,00 S RIO GRANDE ST,40.7631836,-111.9045285
Assault,9,4,2014,3,4,400 W 200 S,40.768625,-111.9039064
Traffic,9,4,2014,6,4,1200 W 1000 N,40.79111280000001,-111.9257387
Damaged Property,9,4,2014,6,4,500 N TERMINAL NORTHBOUND DR,40.7899404,-111.9790706
Burglary/ Larceny/ Robbery,9,4,2014,5,4,900 N CITY CREEK CYN,40.7995808,-111.8729127
Burglary/ Larceny/ Robbery,9,4,2014,2,4,600 S BUNBURY COVE,40.7554121,-111.93749409999998
Assault,9,4,2014,8,4,100 E 1ST AVE,40.7705297,-111.8881874
Traffic,9,4,2014,8,4,700 N TERMINAL NORTHBOUND DR,40.7899404,-111.9790706
Assault,9,4,2014,8,4,200 S RIO GRANDE ST,40.76490689999999,-111.904099
Drugs,9,4,2014,1,4,1000 W JAKE GARN BLVD,40.7563425,-111.9209252
Burglary/ Larceny/ Robbery,9,4,2014,1,4,200 E 400 S,40.7604928,-111.8851212
Burglary/ Larceny/ Robbery,9,4,2014,5,4,2200 S 1300 E,40.7232669,-111.8537452
Burglary/ Larceny/ Robbery,9,4,2014,5,4,300 W HOPE AVE,40.7389021,-111.8996891
Drugs,9,4,2014,5,4,1100 E 2100 S,40.7252525,-111.8587783
Burglary/ Larceny/ Robbery,9,4,2014,6,4,400 S MAIN ST,40.76090070000001,-111.890956
Burglary/ Larceny/ Robbery,9,4,2014,6,4,300 W HOPE AVE,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,9,4,2014,6,4,400 S 500 E,40.7605634,-111.876778
Drugs,9,4,2014,7,4,1500 W 200 S,40.765519,-111.9336346
Kidnap,9,4,2014,6,4,1900 E STRATFORD AVE,40.7154379,-111.836641
Burglary/ Larceny/ Robbery,9,4,2014,6,4,1100 E BRICKYARD RD,40.7015898,-111.8597243
Traffic,9,4,2014,8,4,00 W 400 S,40.7609064,-111.9267604
Assault,9,4,2014,3,4,700 E 2700 S,40.7126696,-111.8713853
Burglary/ Larceny/ Robbery,9,4,2014,7,4,300 W HOPE AVE,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,9,4,2014,6,4,00 S MAIN ST,40.7645225,-111.89053429999998
Drugs,9,4,2014,7,4,500 W 300 S,40.7631263,-111.89718159999998
Drugs,9,4,2014,7,4,300 W 400 S,40.76064299999999,-111.9000667
Drugs,9,4,2014,8,4,300 W 400 S,40.76064299999999,-111.9000667
Assault,9,4,2014,8,4,800 E FAIRMONT CIR,40.717402,-111.8666554
Drugs,9,4,2014,8,4,900 W 300 S,40.7631074,-111.9173053
Assault,9,4,2014,8,4,400 N CENTER ST,40.7783937,-111.8939217
Damaged Property,9,4,2014,8,4,200 S 1100 W,40.7641915,-111.9229315
Traffic,9,4,2014,4,4,700 N REDWOOD RD,40.7848205,-111.939342
Burglary/ Larceny/ Robbery,9,4,2014,5,4,1700S S 1300 E,40.7332854,-111.8539357
Traffic,9,4,2014,1,4,800 S STATE ST,40.75096129999999,-111.8878227
Traffic,9,4,2014,4,4,SOUTH TEMPLE ST / STATE ST,40.7694065,-111.8881895
Burglary/ Larceny/ Robbery,9,4,2014,6,4,600 E 400 S,40.7605673,-111.8738543
Burglary/ Larceny/ Robbery,9,4,2014,8,4,3700 W 700 S,40.7552634,-111.9830018
Traffic,9,4,2014,6,4,00 S 200 E,40.7620648,-111.8848994
Assault,9,4,2014,6,4,1000 S 900 W,40.7476771,-111.91717659999998
Burglary/ Larceny/ Robbery,9,4,2014,3,4,100 S 800 E,40.7671763,-111.8681356
Burglary/ Larceny/ Robbery,9,4,2014,5,4,200 E 400 S,40.7604928,-111.8851212
Burglary/ Larceny/ Robbery,9,4,2014,4,4,600 S PARK ST,40.75631170000001,-111.8753399
Traffic,9,4,2014,1,4,700 S MAIN ST,40.754175,-111.891196
Drugs,9,4,2014,1,4,1100 W 500 S,40.7588645,-111.92288290000002
Assault,9,4,2014,3,4,100 W SOUTH TEMPLE ST,40.76940949999999,-111.8940102
Drugs,9,4,2014,4,4,400 W 200 S,40.768625,-111.9039064
Drugs,9,4,2014,1,4,200 S RIO GRANDE ST,40.76490689999999,-111.904099
Damaged Property,9,4,2014,1,4,1200 W 300 S,40.7630984,-111.9252153
Burglary/ Larceny/ Robbery,9,4,2014,1,4,600 S 600 E,40.75625220000001,-111.87384640000002
Burglary/ Larceny/ Robbery,9,4,2014,1,4,800 S 1300 E,40.75185889999999,-111.853897
Burglary/ Larceny/ Robbery,9,4,2014,6,4,200 E 2ND AVE,40.7717046,-111.8835009
Assault,9,4,2014,5,4,300 S 400 W,40.7629099,-111.9026091
Burglary/ Larceny/ Robbery,9,4,2014,4,4,200 W 600 S,40.756966,-111.896295
Burglary/ Larceny/ Robbery,9,4,2014,4,4,1900 S 3230 W,40.7298525,-111.96912079999998
Drugs,9,4,2014,4,4,1400 S 1900 E,40.7387909,-111.8370163
Burglary/ Larceny/ Robbery,9,4,2014,6,4,1100 E BRICKYARD RD,40.7015898,-111.8597243
Burglary/ Larceny/ Robbery,9,4,2014,1,4,800 S 1300 E,40.75185889999999,-111.853897
Traffic,10,4,2014,5,5,3700 W TERMINAL DR,40.789112,-111.972014
Damaged Property,10,4,2014,5,5,1600 E 2100S,40.7258166,-111.8451154
Damaged Property,10,4,2014,1,5,1500 S STATE ST,40.7364728,-111.8877563
Drugs,10,4,2014,1,5,2200 W NORTH TEMPLE ST,40.7698425,-111.9528541
Drugs,10,4,2014,3,5,700 E 2ND AVE,40.7714703,-111.8684861
Damaged Property,10,4,2014,3,5,500 N TERMINAL NORTHBOUND DR,40.7899404,-111.9790706
Drugs,10,4,2014,4,5,300 E HERBERT AVE,40.74644809999999,-111.8825071
Traffic,10,4,2014,4,5,3700 W TERMINAL DR,40.789112,-111.972014
Damaged Property,10,4,2014,3,5,4300 NORHT AIPORT ROAD,40.7899404,-111.9790706
Burglary/ Larceny/ Robbery,10,4,2014,4,5,1500 W CALIFORNIA AVE,40.7406355,-111.9337824
