DESCRIPTION,DAY,MONTH,YEAR,TOD,DOW,ADDRESS,LATITUDE,LONGITUDE
Burglary/ Larceny/ Robbery,14,4,2016,7,4,1200 E BRICKYARD RD ,40.7013685,-111.8565479
Burglary/ Larceny/ Robbery,14,4,2016,7,4,1200 E BRICKYARD RD ,40.7013685,-111.8565479
Assault,13,4,2016,1,4,500 W 200 S ,40.76508870000001,-111.905431
Drugs,14,4,2016,7,4,200 S RIO GRANDE ST ,40.76490689999999,-111.904099
Hit and Run,13,4,2016,5,4,000 8TH AVE ,40.778402,-111.87937
Burglary/ Larceny/ Robbery,14,4,2016,5,4,1600 E LAIRD AVE ,40.7426916,-111.84486470000002
Assault,13,4,2016,4,4,500 S 200 E ,40.7580668,-111.8854891
Assault,16,4,2016,8,4,000 S 500 W ,40.7402624,-111.9067769
Burglary/ Larceny/ Robbery,17,4,2016,8,4,600 N COLORADO ST ,40.782421,-111.929736
Burglary/ Larceny/ Robbery,13,4,2016,6,4,000 S 300 E ,40.7169994,-111.883472
Burglary/ Larceny/ Robbery,13,4,2016,7,4,1800 S MCCLELLAND ST ,40.730977,-111.8604204
Burglary/ Larceny/ Robbery,13,4,2016,7,4,1200 S REDWOOD RD ,40.7436371,-111.9390223
Burglary/ Larceny/ Robbery,14,4,2016,2,5,000 E 400 S ,40.76090410000001,-111.8770853
Damaged Property,14,4,2016,1,5,1100 S 700 W ,40.74496660000001,-111.9114533
Weapons,14,4,2016,2,5,500 W 300 N ,40.77586549999999,-111.9054871
Assault,14,4,2016,2,5,700 N 900 W ,40.7845768,-111.9168413
Drugs,14,4,2016,4,5,400 W 200 S ,40.768625,-111.9039064
Burglary/ Larceny/ Robbery,14,4,2016,5,5,300 E 200 S ,40.7650089,-111.8824551
Burglary/ Larceny/ Robbery,14,4,2016,7,5,200 N F ST ,40.7740044,-111.8757039
Assault,14,4,2016,6,5,500 S 900 E ,40.7585028,-111.8653438
Burglary/ Larceny/ Robbery,14,4,2016,5,5,100 N 900 W ,40.7717239,-111.9167242
Burglary/ Larceny/ Robbery,14,4,2016,7,5,000 S RIO GRANDE ST ,40.76446199999999,-111.904565
Burglary/ Larceny/ Robbery,14,4,2016,6,5,700 N REDWOOD RD ,40.7848205,-111.939342
Hit and Run,14,4,2016,6,5,800 N 300 W ,40.7867412,-111.8996098
DUI,14,4,2016,8,5,700 W 400 S ,40.7606843,-111.9103215
Burglary/ Larceny/ Robbery,14,4,2016,1,5,100 E 100 S ,40.7671844,-111.8879897
Drugs,14,4,2016,6,5,200 S 500 W ,40.7644537,-111.9054265
Drugs,14,4,2016,8,5,300 W 200 S ,40.7650071,-111.89980690000002
Burglary/ Larceny/ Robbery,14,4,2016,5,5,300 W HOPE AVE ,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,14,4,2016,6,5,100 N 900 W ,40.7717239,-111.9167242
Burglary/ Larceny/ Robbery,14,4,2016,7,5,100 N 900 W ,40.7717239,-111.9167242
Drugs,14,4,2016,7,5,200 S 500 W ,40.7644537,-111.9054265
Damaged Property,14,4,2016,3,5,100 S 700 E ,40.7670772,-111.8715191
Assault,14,4,2016,4,5,1900 W NORTH TEMPLE ST ,40.7721944,-111.9457223
Assault,14,4,2016,4,5,1300 S 200 E ,40.7414025,-111.8857281
Burglary/ Larceny/ Robbery,14,4,2016,4,5,1100 E BRICKYARD RD ,40.7015898,-111.8597243
Burglary/ Larceny/ Robbery,14,4,2016,4,5,700 W 700 S ,40.75358410000001,-111.8920248
Burglary/ Larceny/ Robbery,14,4,2016,1,5,100 N 900 W ,40.7717239,-111.9167242
Burglary/ Larceny/ Robbery,14,4,2016,6,5,1600 S EMPIRE RD ,40.735524,-111.943902
Burglary/ Larceny/ Robbery,14,4,2016,6,5,000 N H ST ,40.77736470000001,-111.8730433
Damaged Property,14,4,2016,6,5,400 S 500 E ,40.7605634,-111.876778
Burglary/ Larceny/ Robbery,14,4,2016,6,5,300 W 300 S ,40.7631305,-111.9003319
Burglary/ Larceny/ Robbery,14,4,2016,7,5,700 S PARK ST ,40.7541255,-111.8753152
Drugs,14,4,2016,8,5,300 N C ST ,40.7607793,-111.89104740000002
Drugs,14,4,2016,8,5,500 W 200 S ,40.76508870000001,-111.905431
Drugs,14,4,2016,8,5,100 N 200 W ,40.7715884,-111.8967606
Damaged Property,14,4,2016,4,5,800 S STATE ST ,40.75096129999999,-111.8878227
Hit and Run,14,4,2016,1,5,1000 E 2100 S ,40.7253947,-111.8625244
Drugs,14,4,2016,2,5,900 E 2100 S ,40.7242836,-111.8647183
Burglary/ Larceny/ Robbery,14,4,2016,8,5,2100 S 700 E ,40.72497570000001,-111.8724847
Drugs,14,4,2016,7,5,1400 W 200 S ,40.76588889999999,-111.9309452
Burglary/ Larceny/ Robbery,14,4,2016,6,5,300 W HOPE AVE ,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,14,4,2016,6,5,300 W HOPE AVE ,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,14,4,2016,6,5,300 W HOPE AVE ,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,15,4,2016,4,5,1600 W WRIGHT CIR ,40.7586154,-111.93682
Drugs,14,4,2016,5,5,100 W SOUTH TEMPLE ST ,40.76940949999999,-111.8940102
Traffic,14,4,2016,8,5,700 S REDWOOD RD ,40.7540183,-111.9390247
Assault,14,4,2016,6,5,100 S 400 W ,40.7690795,-111.90461670000002
Burglary/ Larceny/ Robbery,14,4,2016,6,5,300 W HOPE AVE ,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,14,4,2016,7,5,000 N H ST ,40.77736470000001,-111.8730433
Drugs,14,4,2016,5,5,400 S 300 W ,40.7605817,-111.8997793
Burglary/ Larceny/ Robbery,15,4,2016,3,5,1400 E LOGAN AVE ,40.734433,-111.8509087
Burglary/ Larceny/ Robbery,15,4,2016,6,5,1200 E BRICKYARD RD ,40.7013685,-111.8565479
Burglary/ Larceny/ Robbery,15,4,2016,1,5,1200 E BRICKYARD RD ,40.7013685,-111.8565479
Burglary/ Larceny/ Robbery,14,4,2016,4,5,700 E 800 S ,40.7519569,-111.8711536
Damaged Property,15,4,2016,4,5,1000 S 500 E ,40.7473019,-111.8771225
Burglary/ Larceny/ Robbery,15,4,2016,1,5,400 N 300 W ,40.77807079999999,-111.899224
Assault,14,4,2016,4,5,200 S RIO GRANDE ST ,40.76490689999999,-111.904099
Burglary/ Larceny/ Robbery,17,4,2016,7,5,2700 S 900 E ,40.7126605,-111.86545759999998
Burglary/ Larceny/ Robbery,17,4,2016,8,5,400 W 200 S ,40.768625,-111.9039064
Drugs,18,4,2016,4,5,400 S 500 E ,40.7605634,-111.876778
Burglary/ Larceny/ Robbery,20,4,2016,7,5,200 S RIO GRANDE ST ,40.76490689999999,-111.904099
Burglary/ Larceny/ Robbery,14,4,2016,4,5,000 W 300 N ,40.7755045,-111.9078209
Assault,15,4,2016,5,6,1500 S WEST TEMPLE ST ,40.73690360000001,-111.8941906
Drugs,15,4,2016,5,6,800 W NORTH TEMPLE ST ,40.7716162,-111.9141744
Damaged Property,15,4,2016,1,6,1100 S STATE ST ,40.7607793,-111.89104740000002
Assault,15,4,2016,2,6,1400 E 2100 S ,40.72579320000001,-111.8508259
Assault,15,4,2016,2,6,1400 S STATE ST ,40.7364728,-111.8877563
Burglary/ Larceny/ Robbery,15,4,2016,3,6,700 S 300 E ,40.7541235,-111.8825002
Burglary/ Larceny/ Robbery,15,4,2016,4,6,1600 W NORTH TEMPLE ST ,40.7716337,-111.9366006
Assault,15,4,2016,4,6,1600 W NORTH TEMPLE ST ,40.7716337,-111.9366006
Assault,15,4,2016,4,6,3600 W 2100 S ,40.7267472,-111.9780438
Burglary/ Larceny/ Robbery,15,4,2016,3,6,300 W HOPE AVE ,40.7389021,-111.8996891
Hit and Run,15,4,2016,4,6,500 S 300 W ,40.7584786,-111.8997831
Burglary/ Larceny/ Robbery,15,4,2016,7,6,1100 W 2100 S ,40.7268355,-111.9226574
Assault,15,4,2016,2,6,1600 W NORTH TEMPLE ST ,40.7716337,-111.9366006
Assault,15,4,2016,6,6,200 S 500 W ,40.7644537,-111.9054265
Burglary/ Larceny/ Robbery,15,4,2016,6,6,1100 E BRICKYARD RD ,40.7015898,-111.8597243
Hit and Run,15,4,2016,7,6,100 S REDWOOD RD ,40.7672385,-111.9392657
Drugs,15,4,2016,4,6,400 W 200 S ,40.768625,-111.9039064
Drugs,15,4,2016,4,6,400 E 300 S ,40.7627876,-111.8796293
Burglary/ Larceny/ Robbery,15,4,2016,5,6,1600 S 900 W ,40.734725,-111.917435
Burglary/ Larceny/ Robbery,15,4,2016,5,6,1800 S 300 W ,40.7323948,-111.89969740000002
Burglary/ Larceny/ Robbery,15,4,2016,6,6,100 W GOLTZ AVE ,40.7456027,-111.8944525
Assault,15,4,2016,7,6,200 S RIO GRANDE ST ,40.76490689999999,-111.904099
Burglary/ Larceny/ Robbery,15,4,2016,8,6,500 S 1000 E ,40.7585261,-111.8625757
Drugs,15,4,2016,6,6,1800 S 1300 E ,40.7326497,-111.854752
Burglary/ Larceny/ Robbery,15,4,2016,4,6,5300 W HAROLD GATTY DR ,40.7824829,-112.017456
Drugs,15,4,2016,7,6,400 W 200 S ,40.768625,-111.9039064
Drugs,15,4,2016,6,6,400 W 200 S ,40.768625,-111.9039064
Damaged Property,15,4,2016,1,6,1900 S WEST TEMPLE ST ,40.7287435,-111.8939731
Assault,15,4,2016,5,6,500 E REDONDO AVE ,40.7263176,-111.8768053
Damaged Property,15,4,2016,5,6,300 E 4TH AVE ,40.7737805,-111.8804709
Assault,15,4,2016,5,6,000 N REDWOOD RD ,40.79485409999999,-111.93997659999998
Assault,15,4,2016,5,6,000 N 600 W ,40.7706262,-111.907888
Burglary/ Larceny/ Robbery,15,4,2016,6,6,200 S RIO GRANDE ST ,40.76490689999999,-111.904099
Drugs,15,4,2016,6,6,200 S RIO GRANDE ST ,40.76490689999999,-111.904099
Burglary/ Larceny/ Robbery,15,4,2016,2,6,1700 W KIMBERLY CIR ,40.7796072,-111.9422066
Burglary/ Larceny/ Robbery,15,4,2016,6,6,800 E SOUTH TEMPLE ST ,40.76934979999999,-111.868085
Assault,15,4,2016,6,6,500 E 400 S ,40.7605646,-111.8766411
Burglary/ Larceny/ Robbery,15,4,2016,6,6,1400 S 900 E ,40.7392602,-111.8656245
Assault,15,4,2016,6,6,1100 W MODESTO AVE ,40.74347279999999,-111.9223699
Assault,15,4,2016,6,6,1800 W 700 N ,40.7848413,-111.9423521
Burglary/ Larceny/ Robbery,15,4,2016,6,6,600 E WILMINGTON AVE ,40.7229721,-111.8739423
Drugs,15,4,2016,7,6,400 S 400 W ,40.7606489,-111.9026322
Drugs,15,4,2016,7,6,400 S 400 W ,40.7606489,-111.9026322
Burglary/ Larceny/ Robbery,15,4,2016,7,6,100 E CLEVELAND AVE ,40.73834069999999,-111.8881171
Assault,15,4,2016,8,6,200 S 700 W ,40.7651036,-111.9115981
Assault,15,4,2016,8,6,000 E COATSVILLE AVE ,40.731451,-111.8796372
Assault,15,4,2016,4,6,900 S MAIN ST ,40.7497637,-111.8910783
Drugs,15,4,2016,5,6,300 W 400 S ,40.76064299999999,-111.9000667
Burglary/ Larceny/ Robbery,15,4,2016,6,6,000 S MAIN ST ,40.7668597,-111.8905659
Burglary/ Larceny/ Robbery,15,4,2016,1,6,200 S 500 W ,40.7644537,-111.9054265
Burglary/ Larceny/ Robbery,15,4,2016,7,6,1500 W 500 N ,40.7804216,-111.933595
Assault,15,4,2016,8,6,600 S JAKE GARN BLVD ,40.7560326,-111.9209628
Burglary/ Larceny/ Robbery,15,4,2016,6,6,1600 S 900 W ,40.734725,-111.917435
Damaged Property,15,4,2016,4,6,700 E 300 S ,40.76274420000001,-111.8707484
Burglary/ Larceny/ Robbery,15,4,2016,6,6,200 N JIMMY DOOLITTLE RD ,40.7729511,-112.01971129999998
Burglary/ Larceny/ Robbery,16,4,2016,3,6,100 S 600 W ,40.7670915,-111.9082485
Damaged Property,16,4,2016,4,6,600 E 2100 S ,40.7254,-111.8739586
Burglary/ Larceny/ Robbery,16,4,2016,4,6,2100 S SCENIC DR ,40.72579959999999,-111.8115852
Burglary/ Larceny/ Robbery,16,4,2016,5,6,100 W 300 S ,40.7629001,-111.8939572
Burglary/ Larceny/ Robbery,15,4,2016,6,6,1000 W 400 N ,40.7780283,-111.9196826
Burglary/ Larceny/ Robbery,17,4,2016,5,6,000 S 900 E ,40.734471,-111.8653482
Burglary/ Larceny/ Robbery,16,4,2016,5,6,1200 W GILLESPIE AVE ,40.7575428,-111.9257235
Damaged Property,16,4,2016,5,6,700 S 200 E ,40.7541304,-111.8853847
Drugs,18,4,2016,1,6,200 N 800 W ,40.7736917,-111.9138537
Burglary/ Larceny/ Robbery,18,4,2016,4,6,1800 W FORTUNE RD ,40.7406631,-111.9411662
Assault,15,4,2016,3,6,1100 W 1000 N ,40.79105379999999,-111.9226225
Burglary/ Larceny/ Robbery,18,4,2016,3,6,100 S 700 W ,40.7664027,-111.9116255
Burglary/ Larceny/ Robbery,15,4,2016,6,6,1600 S EMPIRE RD ,40.735524,-111.943902
Assault,19,4,2016,6,6,000 S 900 W ,40.7345127,-111.916855
Burglary/ Larceny/ Robbery,20,4,2016,7,6,2500 E SKYLINE DR ,40.73511730000001,-111.819433
Drugs,15,4,2016,5,6,1200 S MAIN ST ,40.7426474,-111.8910697
Burglary/ Larceny/ Robbery,15,4,2016,3,6,800 S 1500 W ,40.75125269999999,-111.9335015
Burglary/ Larceny/ Robbery,19,4,2016,4,6,2300 E GARFIELD AVE ,40.7294578,-111.8712769
Assault,16,4,2016,1,7,100 E 200 S ,40.7650228,-111.8881366
Burglary/ Larceny/ Robbery,16,4,2016,3,7,000 S WEST TEMPLE ST ,40.76552750000001,-111.8934912
Damaged Property,16,4,2016,3,7,3600 W 100 N ,40.739008,-111.97789
Assault,16,4,2016,3,7,1100 W 1700 S ,40.7335091,-111.92446909999998
Assault,16,4,2016,3,7,200 E BROWNING AVE ,40.7391474,-111.8853873
Assault,16,4,2016,4,7,100 W 400 S ,40.760712100000006,-111.89396
Assault,16,4,2016,2,7,400 E 200 S ,40.7649638,-111.8794103
Assault,16,4,2016,5,7,100 S STATE ST ,40.69964969999999,-111.8873553
Weapons,16,4,2016,5,7,1000 W EUCLID AVE ,40.7660809,-111.9197189
Drugs,16,4,2016,5,7,1300 W 300 N ,40.7765044,-111.9278902
Drugs,16,4,2016,5,7,500 W 300 S ,40.7631263,-111.89718159999998
Drugs,16,4,2016,5,7,400 W 300 S ,40.762841,-111.9028043
Assault,16,4,2016,7,7,200 S RIO GRANDE ST ,40.76490689999999,-111.904099
Drugs,16,4,2016,2,7,100 W 600 S ,40.7562945,-111.89396399999998
Burglary/ Larceny/ Robbery,16,4,2016,1,7,1600 S EMPIRE RD ,40.735524,-111.943902
Burglary/ Larceny/ Robbery,16,4,2016,6,7,000 S MAIN ST ,40.7668597,-111.8905659
Drugs,16,4,2016,6,7,900 W NORTH TEMPLE ST ,40.7717949,-111.9172021
Assault,16,4,2016,7,7,000 S 500 W ,40.7402624,-111.9067769
Burglary/ Larceny/ Robbery,16,4,2016,1,7,1600 S 900 W ,40.734725,-111.917435
Burglary/ Larceny/ Robbery,16,4,2016,2,7,400 S REDWOOD RD ,40.6847133,-111.9414839
Burglary/ Larceny/ Robbery,16,4,2016,6,7,1600 S EMPIRE RD ,40.735524,-111.943902
DUI,16,4,2016,8,7,900 S 700 E ,40.7493244,-111.8714393
Drugs,16,4,2016,7,7,400 W NORTH TEMPLE ST ,40.7714937,-111.9029092
Burglary/ Larceny/ Robbery,16,4,2016,5,7,400 E LOGAN AVE ,40.7341451,-111.879651
Drugs,16,4,2016,6,7,200 S RIO GRANDE ST ,40.76490689999999,-111.904099
Burglary/ Larceny/ Robbery,16,4,2016,5,7,1600 S BLAIR ST ,40.7346742,-111.8813327
Burglary/ Larceny/ Robbery,16,4,2016,6,7,2700 E SUNNYSIDE AVE ,40.7506356,-111.8117037
Burglary/ Larceny/ Robbery,16,4,2016,6,7,2600 E HERITAGE WAY ,40.711099,-111.8172611
Assault,16,4,2016,6,7,900 E 2100 S ,40.7242836,-111.8647183
Burglary/ Larceny/ Robbery,16,4,2016,6,7,1400 S RICHARDS ST ,40.7392013,-111.8928865
Drugs,16,4,2016,8,7,400 S 600 E ,40.7605592,-111.8740014
Burglary/ Larceny/ Robbery,16,4,2016,7,7,700 W 700 S ,40.75358410000001,-111.8920248
Burglary/ Larceny/ Robbery,16,4,2016,7,7,700 W NORTH TEMPLE ST ,40.771593,-111.9104414
Drugs,16,4,2016,7,7,200 S RIO GRANDE ST ,40.76490689999999,-111.904099
Burglary/ Larceny/ Robbery,16,4,2016,2,7,1600 W NORTH TEMPLE ST ,40.7716337,-111.9366006
Drugs,16,4,2016,6,7,200 S 400 W ,40.76492210000001,-111.9026345
Assault,16,4,2016,3,7,1100 W LEXINGTON AVE ,40.7423224,-111.9247198
Assault,16,4,2016,4,7,900 S 200 E ,40.74902700000001,-111.885744
Drugs,16,4,2016,6,7,1000 S 900 W ,40.7476771,-111.91717659999998
Assault,16,4,2016,7,7,500 S 900 W ,40.7583475,-111.9172662
Drugs,16,4,2016,7,7,000 S RIO GRANDE ST ,40.76446199999999,-111.904565
Assault,16,4,2016,3,7,700 E 500 S ,40.7580251,-111.87575490000002
Drugs,16,4,2016,3,7,200 W 500 S ,40.75847260000001,-111.8968085
Assault,16,4,2016,2,7,400 S 200 W ,40.76058610000001,-111.8968186
Assault,16,4,2016,7,7,100 N 600 W ,40.7717458,-111.9082524
Assault,16,4,2016,6,7,600 S 200 W ,40.75618,-111.8968765
Assault,16,4,2016,8,7,200 E EDITH AVE ,40.74255170000001,-111.8853772
Burglary/ Larceny/ Robbery,17,4,2016,4,7,500 S 1100 E ,40.7583936,-111.85959579999998
Drugs,16,4,2016,6,7,1400 S RICHARDS ST ,40.7392013,-111.8928865
Drugs,16,4,2016,6,7,200 S 500 W ,40.7644537,-111.9054265
Burglary/ Larceny/ Robbery,16,4,2016,1,7,600 S GUARDSMAN WAY ,40.7556109,-111.84537240000002
Burglary/ Larceny/ Robbery,16,4,2016,5,7,300 W HOPE AVE ,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,16,4,2016,1,7,2000 S 2300 E ,40.7268157,-111.8250618
Burglary/ Larceny/ Robbery,17,4,2016,1,7,2200 S 1300 E ,40.7232669,-111.8537452
Burglary/ Larceny/ Robbery,17,4,2016,3,7,900 S MILITARY DR ,40.7498003,-111.8408655
Burglary/ Larceny/ Robbery,17,4,2016,4,7,600 N STAR CREST DR ,40.78250560000001,-111.9436709
Drugs,16,4,2016,7,7,200 S RIO GRANDE ST ,40.76490689999999,-111.904099
Drugs,16,4,2016,7,7,200 S RIO GRANDE ST ,40.76490689999999,-111.904099
Drugs,16,4,2016,8,7,500 W 200 S ,40.76508870000001,-111.905431
Burglary/ Larceny/ Robbery,16,4,2016,5,7,200 S WEST TEMPLE ST ,40.7650123,-111.8939666
Burglary/ Larceny/ Robbery,18,4,2016,4,7,100 N 400 W ,40.7715983,-111.9024008
Damaged Property,18,4,2016,4,7,900 E 2100 S ,40.7242836,-111.8647183
Damaged Property,18,4,2016,6,7,500 N TERMINAL NORTHBOUND DR ,40.7899404,-111.9790706
Burglary/ Larceny/ Robbery,18,4,2016,4,7,2200 S 700 E ,40.7229596,-111.8717169
Burglary/ Larceny/ Robbery,18,4,2016,3,7,1300 W 1000 N ,40.7910479,-111.928879
Burglary/ Larceny/ Robbery,18,4,2016,3,7,1300 W 1000 N ,40.7910479,-111.928879
Burglary/ Larceny/ Robbery,18,4,2016,1,7,900 E 2100 S ,40.7242836,-111.8647183
Burglary/ Larceny/ Robbery,18,4,2016,1,7,900 E 2100 S ,40.7242836,-111.8647183
Burglary/ Larceny/ Robbery,18,4,2016,1,7,900 E 2100 S ,40.7242836,-111.8647183
Burglary/ Larceny/ Robbery,18,4,2016,4,7,1800 W NEW YORK DR ,40.800468,-111.9424914
Burglary/ Larceny/ Robbery,16,4,2016,7,7,300 W HOPE AVE ,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,16,4,2016,5,7,100 E HERBERT AVE ,40.7460515,-111.8881072
Burglary/ Larceny/ Robbery,25,4,2016,4,7,200 S RIO GRANDE ST ,40.76490689999999,-111.904099
Burglary/ Larceny/ Robbery,28,4,2016,4,7,900 N REDWOOD RD ,40.78910459999999,-111.9392795
Burglary/ Larceny/ Robbery,29,4,2016,7,7,1400 S ROXBURY RD ,40.7400554,-111.8146071
Burglary/ Larceny/ Robbery,30,4,2016,1,7,900 N 1400 W ,40.7892093,-111.9307538
Assault,17,4,2016,1,1,100 W 400 S ,40.760712100000006,-111.89396
Burglary/ Larceny/ Robbery,17,4,2016,2,1,500 S STATE ST ,40.7645885,-111.8878133
Assault,17,4,2016,2,1,100 S HAWKES CT ,40.7657208,-111.8725001
Drugs,17,4,2016,2,1,200 N JIMMY DOOLITTLE RD ,40.7729511,-112.01971129999998
Assault,17,4,2016,3,1,100 S HAWKES CT ,40.7657208,-111.8725001
Burglary/ Larceny/ Robbery,17,4,2016,2,1,1400 W NORTH TEMPLE ST ,40.7721609,-111.9321744
Assault,17,4,2016,5,1,600 W 200 S ,40.76512279999999,-111.9085188
Burglary/ Larceny/ Robbery,17,4,2016,5,1,400 S REDWOOD RD ,40.6847133,-111.9414839
Burglary/ Larceny/ Robbery,17,4,2016,1,1,000 N REDWOOD RD ,40.79485409999999,-111.93997659999998
Burglary/ Larceny/ Robbery,17,4,2016,1,1,1600 S REDWOOD RD ,40.73546339999999,-111.9401703
Drugs,17,4,2016,1,1,300 S RIO GRANDE ST ,40.76202010000001,-111.9046622
Drugs,17,4,2016,4,1,300 S 500 W ,40.7628188,-111.904821
Damaged Property,17,4,2016,4,1,100 S WEST TEMPLE ST ,40.7672081,-111.89455359999998
Assault,17,4,2016,3,1,400 E 6TH AVE ,40.7754733,-111.87748059999998
Burglary/ Larceny/ Robbery,17,4,2016,3,1,2100 S BERKELEY ST ,40.7254898,-111.8270398
Burglary/ Larceny/ Robbery,17,4,2016,3,1,300 N C ST ,40.7607793,-111.89104740000002
Damaged Property,17,4,2016,5,1,1500 N BARONESS ST ,40.8022169,-111.9396176
Assault,17,4,2016,4,1,1900 W NORTH TEMPLE ST ,40.7721944,-111.9457223
Drugs,17,4,2016,1,1,100 S 900 W ,40.7671253,-111.9168286
Burglary/ Larceny/ Robbery,17,4,2016,3,1,300 W HOPE AVE ,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,17,4,2016,5,1,1000 S MAJOR ST ,40.7426436,-111.8896279
Burglary/ Larceny/ Robbery,17,4,2016,6,1,1700 S 300 W ,40.7318946,-111.8996992
Drugs,17,4,2016,4,1,500 W 200 S ,40.76508870000001,-111.905431
Drugs,17,4,2016,4,1,200 S 500 W ,40.7644537,-111.9054265
Drugs,17,4,2016,4,1,100 S 900 W ,40.7671253,-111.9168286
Burglary/ Larceny/ Robbery,17,4,2016,6,1,2000 S 900 W ,40.7272795,-111.9177975
Hit and Run,17,4,2016,6,1,1800 S 300 W ,40.7323948,-111.89969740000002
Assault,17,4,2016,6,1,200 S RIO GRANDE ST ,40.76490689999999,-111.904099
Damaged Property,17,4,2016,7,1,1800 N STALLION LN ,40.80750670000001,-111.9429769
Burglary/ Larceny/ Robbery,17,4,2016,7,1,1800 W INDEPENDENCE BLVD ,40.8017545,-111.9419335
Drugs,17,4,2016,7,1,300 S RIO GRANDE ST ,40.76202010000001,-111.9046622
Assault,17,4,2016,5,1,200 S RIO GRANDE ST ,40.76490689999999,-111.904099
Assault,17,4,2016,1,1,000 W MARKET ST ,40.761747,-111.8913481
Burglary/ Larceny/ Robbery,17,4,2016,8,1,600 E 400 S ,40.7605673,-111.8738543
Assault,17,4,2016,8,1,200 W NORTH TEMPLE ST ,40.771579,-111.8968892
Burglary/ Larceny/ Robbery,17,4,2016,3,1,1000 S MAIN ST ,40.74736559999999,-111.8919782
Burglary/ Larceny/ Robbery,18,4,2016,3,1,900 E 1300 S ,40.7414096,-111.865294
Burglary/ Larceny/ Robbery,18,4,2016,3,1,2100 S 700 E ,40.72497570000001,-111.8724847
Burglary/ Larceny/ Robbery,18,4,2016,3,1,300 W HOPE AVE ,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,18,4,2016,5,1,1300 E BRYAN AVE ,40.7355717,-111.8538195
Damaged Property,18,4,2016,4,1,1100 E 100 S ,40.7671735,-111.8596043
Burglary/ Larceny/ Robbery,18,4,2016,3,1,900 E 1300 S ,40.7414096,-111.865294
Drugs,18,4,2016,5,1,100 W 600 S ,40.7562945,-111.89396399999998
Burglary/ Larceny/ Robbery,17,4,2016,8,1,300 W HOPE AVE ,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,18,4,2016,4,1,1600 W 1000 N ,40.79104270000001,-111.9366702
Assault,17,4,2016,4,1,2200 S BROADMOOR ST ,40.7233967,-111.8156318
Burglary/ Larceny/ Robbery,18,4,2016,7,1,100 S 300 E ,40.76699079999999,-111.88264840000002
Burglary/ Larceny/ Robbery,17,4,2016,8,1,300 W HOPE AVE ,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,18,4,2016,4,1,900 E 1300 S ,40.7414096,-111.865294
Burglary/ Larceny/ Robbery,18,4,2016,4,1,900 E 1300 S ,40.7414096,-111.865294
Burglary/ Larceny/ Robbery,18,4,2016,4,1,900 E 1300 S ,40.7414096,-111.865294
Burglary/ Larceny/ Robbery,18,4,2016,4,1,1200 S NAYLOR CT ,40.7424349,-111.8642039
Burglary/ Larceny/ Robbery,21,4,2016,3,1,100 E EDITH AVE ,40.74254060000001,-111.8825103
Burglary/ Larceny/ Robbery,23,4,2016,4,1,600 N 300 W ,40.78251170000001,-111.8987392
Burglary/ Larceny/ Robbery,17,4,2016,1,1,000 W 900 S ,40.7494519,-111.8923895
Damaged Property,17,4,2016,3,1,200 E GARFIELD AVE ,40.7302442,-111.885434
Drugs,18,4,2016,5,2,100 N F ST ,40.7717542,-111.8757379
Weapons,18,4,2016,1,2,200 S 600 W ,40.7650796,-111.9083194
Damaged Property,18,4,2016,2,2,100 N A ST ,40.760292,-111.880414
Burglary/ Larceny/ Robbery,18,4,2016,1,2,000 W 200 N ,40.7729282,-111.9030523
Weapons,18,4,2016,1,2,400 N GRANT ST ,40.77802910000001,-111.9125354
Burglary/ Larceny/ Robbery,18,4,2016,2,2,500 W 300 N ,40.77586549999999,-111.9054871
Drugs,18,4,2016,3,2,100 E 2ND AVE ,40.77149179999999,-111.8881395
Burglary/ Larceny/ Robbery,18,4,2016,3,2,300 W HOPE AVE ,40.7389021,-111.8996891
Assault,18,4,2016,5,2,300 S 300 W ,40.753129,-111.898832
Burglary/ Larceny/ Robbery,18,4,2016,6,2,000 N 600 W ,40.7706262,-111.907888
Drugs,18,4,2016,4,2,2300 E 2100 S ,40.7257732,-111.8247627
Burglary/ Larceny/ Robbery,18,4,2016,3,2,1600 W 1000 N ,40.79104270000001,-111.9366702
Assault,18,4,2016,6,2,400 S 200 E ,40.760424,-111.88529409999998
Burglary/ Larceny/ Robbery,18,4,2016,1,2,500 S 500 E ,40.75864259999999,-111.8770856
Assault,18,4,2016,5,2,1200 W WASATCH AVE ,40.75320749999999,-111.9259126
Assault,18,4,2016,7,2,1600 S STEWART ST ,40.73895599999999,-111.9332077
Damaged Property,18,4,2016,6,2,2000 S 200 E ,40.7268823,-111.8858249
Drugs,18,4,2016,1,2,200 S 500 W ,40.7644537,-111.9054265
Hit and Run,18,4,2016,7,2,300 W 500 S ,40.7584786,-111.8997831
