address,latitude,longitude
"500 E GARFIELD AVE, Salt Lake City, Utah",40.7302393,-111.8855745
"3300 S 1300 E, Salt Lake City, Utah",40.69836,-111.854122
"2500 E SHERWOOD DR, Salt Lake City, Utah",0.0,0.0
"400 S 230 W, Salt Lake City, Utah",40.7605692729171,-111.884911999811
"7200 S I 15 NORTHBOUND FWY, Salt Lake City, Utah",0.0,0.0
"900 N CHURCHILL DR, Salt Lake City, Utah",0.0,0.0
"2400 S BEVERLY ST, Salt Lake City, Utah",0.0,0.0
"2600 N 3200 W, Salt Lake City, Utah",40.833613,-111.967805
"1 S MAIN ST, Salt Lake City, Utah",40.769223,-111.890988
"FREEMONT / WEST TEMPLE ST, Salt Lake City, Utah",0.0,0.0
"600 N  I 15, Salt Lake City, Utah",40.782381799999996,-111.9011426
"3900 WEST 1200 NORTH, Salt Lake City, Utah",40.794882799999996,-111.9248989
"REDONDO AVE / WINDSOR ST, Salt Lake City, Utah",0.0,0.0
"1800 S 500 E, Salt Lake City, Utah",40.7692,-111.87676470000001
"2100 S / 1300 E, Salt Lake City, Utah",40.725289000000004,-111.853935
"5800 W HAROLD GATTY DR, Salt Lake City, Utah",0.0,0.0
"1000 W SOUTH TEMPLE ST, Salt Lake City, Utah",0.0,0.0
"1400 S ROBERTA ST, Salt Lake City, Utah",40.739022,-111.88405800000001
"100 W NORTH TEMPLE ST, Salt Lake City, Utah",0.0,0.0
"100 N P ST, Salt Lake City, Utah",40.771819,-111.86094399999999
"2900 S FILMORE ST, Salt Lake City, Utah",0.0,0.0
"1700 S MILESTONE DR, Salt Lake City, Utah",0.0,0.0
"1300 E ATKIN AVE, Salt Lake City, Utah",0.0,0.0
"900 E WILSON AVE, Salt Lake City, Utah",40.73148,-111.865169
"00 TH. NORTH  NORTHBOUND I-15, Salt Lake City, Utah",0.0,0.0
"1400 W RIVERVIEW AVE, Salt Lake City, Utah",0.0,0.0
"2500 S ALDEN ST, Salt Lake City, Utah",0.0,0.0
"1800 S 1000 E, Salt Lake City, Utah",40.7312121428571,-111.862566142857
"SIR JAMES DR / SIR PATRICK DR, Salt Lake City, Utah",0.0,0.0
"600 N J ST, Salt Lake City, Utah",0.0,0.0
"3800 W 1580 N, Salt Lake City, Utah",0.0,0.0
"600 N 3850 W, Salt Lake City, Utah",40.7825076,-111.94364909999999
"00 N MARIO CAPECCHI DR, Salt Lake City, Utah",0.0,0.0
"500 E HERBERT AVE, Salt Lake City, Utah",40.746066600000006,-111.8853648
"1800 S PASCHAL CIR, Salt Lake City, Utah",0.0,0.0
"1100 S AUGUSTA WAY, Salt Lake City, Utah",0.0,0.0
"2500 E WESTMINSTER AVE, Salt Lake City, Utah",0.0,0.0
"300 N NEW STAR DR, Salt Lake City, Utah",40.777018,-111.941528
"300 E 11TH AVE, Salt Lake City, Utah",40.78183,-111.880393
"2700 E SKYLINE DR, Salt Lake City, Utah",40.735486694343706,-111.813974332124
"000 S 200 W, Salt Lake City, Utah",40.7509419,-111.89691429999999
"UNIVERSITY ST / BUTLER AVE, Salt Lake City, Utah",0.0,0.0
"1600 E HARVARD AVE, Salt Lake City, Utah",0.0,0.0
"900 N REDWOOD RD, Salt Lake City, Utah",40.789128000000005,-111.939159
"2700 S LAKE ST, Salt Lake City, Utah",0.0,0.0
"300 N EDMONDS PL, Salt Lake City, Utah",40.777915,-111.909609
"1000 S CRESTVIEW CIR, Salt Lake City, Utah",0.0,0.0
"4TH AVE / N ST, Salt Lake City, Utah",40.769515083435294,-111.86396699999999
"900 N 400 W, Salt Lake City, Utah",40.789978000000005,-111.901152
"9TH AVE / C ST, Salt Lake City, Utah",0.0,0.0
"200 W 400 N, Salt Lake City, Utah",40.760525,-111.896919
"800 N WARM SPRINGS RD, Salt Lake City, Utah",40.8140662,-111.92057220000001
"500 E REDONDO AVE, Salt Lake City, Utah",40.726227,-111.876602
"1800 W INDEPEDENCE, Salt Lake City, Utah",0.0,0.0
"300 S 350 W, Salt Lake City, Utah",40.7623942857161,-111.87521548788601
"900 E RAMONA AVE, Salt Lake City, Utah",40.728574,-111.865169
"300 E CAPITOL PARK AVE, Salt Lake City, Utah",40.782798,-111.880656
"800 0/2 W ARAPAHOE AVE, Salt Lake City, Utah",0.0,0.0
"000 E 2100 S, Salt Lake City, Utah",40.72548629999999,-111.8423935
"1200 S LAKE ST, Salt Lake City, Utah",0.0,0.0
"2200 W 3650 S, Salt Lake City, Utah",0.0,0.0
"2000 E ATKIN AVE, Salt Lake City, Utah",0.0,0.0
"000 LINCOLN ST, Salt Lake City, Utah",40.7028349,-111.86404990000001
"000 S 7200 W, Salt Lake City, Utah",40.7644594,-112.0628998
"600 N JOHN GLENN DR, Salt Lake City, Utah",0.0,0.0
"1000 S 1500 W, Salt Lake City, Utah",40.7479812448578,-111.933598448727
"1200 S 800 W, Salt Lake City, Utah",40.742784,-111.914181
"1100 W NORTH TEMPLE ST, Salt Lake City, Utah",0.0,0.0
"1500 W WASATCH AVE, Salt Lake City, Utah",40.7532529573965,-111.933210382835
"3800 W 700 N, Salt Lake City, Utah",40.7842073,-111.9361541
"500 N 3950 W, Salt Lake City, Utah",40.7801745,-111.93446670000002
"500 N RIVERSIDE DR, Salt Lake City, Utah",40.781939,-111.936967
"2200 S 1700 E, Salt Lake City, Utah",40.72319240013729,-111.842063669879
"1100 E EMERSON AVE, Salt Lake City, Utah",40.737086,-111.859444
"300 E 6TH AVE, Salt Lake City, Utah",40.776213,-111.8640899
"2000 W NORTH TEMPLE RAMP, Salt Lake City, Utah",0.0,0.0
"900 W PIERPONT AVE, Salt Lake City, Utah",40.764697600000005,-111.9309925
"3100 S MCCLELLAND ST, Salt Lake City, Utah",40.702652,-111.86120700000001
"1300 S 4800 W, Salt Lake City, Utah",40.7473085,-112.0059017
"1600 E ZENITH AVE, Salt Lake City, Utah",0.0,0.0
"300 N CANYON RD, Salt Lake City, Utah",40.7766499673985,-111.885289242128
"00 E 100 S, Salt Lake City, Utah",40.7671214,-111.8856808
"1700 E I80 EASTBOUND FWY, Salt Lake City, Utah",0.0,0.0
"100 N 2400 W, Salt Lake City, Utah",40.768432000000004,-111.95829099999999
"00 S 5100 W, Salt Lake City, Utah",0.0,0.0
"1500 S 1200 W, Salt Lake City, Utah",40.8004034026846,-111.92545275167801
"1700 S WINDSOR ST, Salt Lake City, Utah",0.0,0.0
"6000 S 2600 W, Salt Lake City, Utah",0.0,0.0
"JEREMY ST / DALTON AVE, Salt Lake City, Utah",0.0,0.0
"400 S I-15 SB OFF RAMP, Salt Lake City, Utah",0.0,0.0
"1400 S 1300 W, Salt Lake City, Utah",40.738509,-111.928655
"300 S 5500 W, Salt Lake City, Utah",40.7631857171717,-112.02241305050501
"4600 S DISTRICT EDGE WAY, Salt Lake City, Utah",0.0,0.0
"300 N 300 E, Salt Lake City, Utah",40.762702000000004,-111.88261000000001
"300 0/2 N ALMOND ST, Salt Lake City, Utah",0.0,0.0
"10TH AVE / I ST, Salt Lake City, Utah",40.780769899999996,-111.87456029999998
"3000 WASHINGTON BLVD, Salt Lake City, Utah",0.0,0.0
"200 S ORANGE ST, Salt Lake City, Utah",40.7650376,-111.88972150000001
"NEW YORK DR / MIAMI RD, Salt Lake City, Utah",0.0,0.0
"WEST TEMPLE ST / FREMONT AVE, Salt Lake City, Utah",0.0,0.0
"700 N 1400 W, Salt Lake City, Utah",40.7845752456999,-111.93094396977502
"00 N C ST, Salt Lake City, Utah",0.0,0.0
"1700 S 4370 W, Salt Lake City, Utah",40.732414,-111.99568700000002
"700 S DOUGLAS ST, Salt Lake City, Utah",0.0,0.0
"10TH AVE / G ST, Salt Lake City, Utah",0.0,0.0
"1600 E 3045 S, Salt Lake City, Utah",40.7290722,-111.8451624
"TALISMAN CIR / RIVERSIDE DR, Salt Lake City, Utah",0.0,0.0
"800 S CONCORD ST, Salt Lake City, Utah",0.0,0.0
"800 E PRINCETON AVE, Salt Lake City, Utah",40.743804,-111.868031
"NEIL ARMSTRONG RD / AMELIA EARHART DR, Salt Lake City, Utah",0.0,0.0
"200 S 550 W, Salt Lake City, Utah",40.764921409241204,-111.87532459066799
"2000 S WYOMING ST, Salt Lake City, Utah",0.0,0.0
"900 W 300 S, Salt Lake City, Utah",40.762894,-111.91698999999998
"500 N CANYON RD, Salt Lake City, Utah",40.7807371620627,-111.88456820264999
"000 S JEREMY ST, Salt Lake City, Utah",0.0,0.0
"900 E 13800 S, Salt Lake City, Utah",40.7416275,-111.8653487
"300 S IOWA ST, Salt Lake City, Utah",0.0,0.0
"500 N 4000 W, Salt Lake City, Utah",40.80495379999999,-111.9870463
"2200 E ROOSEVELT AVE, Salt Lake City, Utah",40.737836,-111.82773600000002
"1100 E BRYAN AVE, Salt Lake City, Utah",40.73545,-111.859444
"1300 N 4000 W, Salt Lake City, Utah",40.80495379999999,-111.9870463
"100 S ELIZABETH ST, Salt Lake City, Utah",40.7617863,-111.85817890000001
"600 S MARCH ST, Salt Lake City, Utah",40.756568958685705,-111.961787309196
"4000 W / I80 EASTBOUND FWY, Salt Lake City, Utah",0.0,0.0
"400 N VIRGINIA ST, Salt Lake City, Utah",40.7794252263216,-111.8491165574
"800 W LAYTON AVE, Salt Lake City, Utah",0.0,0.0
"200 E BROADWAY, Salt Lake City, Utah",0.0,0.0
"1500 S 900 W, Salt Lake City, Utah",40.7364164186501,-111.916914852777
"800 E 1300 S, Salt Lake City, Utah",40.74168,-111.91424099999999
"00 E 700 S, Salt Lake City, Utah",40.7541419,-111.862278
"2600 E SKYLINE DR, Salt Lake City, Utah",40.734778999999996,-111.81649399999999
"900 S / WOODRUFF WAY, Salt Lake City, Utah",40.750211,-111.82140259999998
"2100 E DOWNINGTON AVE, Salt Lake City, Utah",0.0,0.0
"600 N DE SOTO ST, Salt Lake City, Utah",0.0,0.0
"500 E 1ST AVE, Salt Lake City, Utah",40.770474,-111.874389
"00 W ANDREW AVE, Salt Lake City, Utah",0.0,0.0
"2500 W. S.R. 186, Salt Lake City, Utah",0.0,0.0
"2400 E 2100 S, Salt Lake City, Utah",40.725764,-111.821221
"1300 S JEFFERSON ST, Salt Lake City, Utah",40.741638200000004,-111.86128959999999
"200 NORTH 2200 WEST, Salt Lake City, Utah",40.7754855274885,-111.953429870011
"1600 W HARRIS AVE, Salt Lake City, Utah",40.735093,-111.93781200000001
"600 S 700 W, Salt Lake City, Utah",40.7377055,-111.91114170000002
"1000 W ECLIPSE WAY, Salt Lake City, Utah",0.0,0.0
"1400 S 400 W, Salt Lake City, Utah",40.738752727505606,-111.902624595046
"600 N 4150 W, Salt Lake City, Utah",40.782381799999996,-111.9011426
"2000 E 2700 S, Salt Lake City, Utah",40.712632,-111.83134199999999
"2200 E HOLLYWOOD AVE, Salt Lake City, Utah",40.727523,-111.827243
"2800 W SR-186 WB, Salt Lake City, Utah",0.0,0.0
"1300 E LAIRD AVE, Salt Lake City, Utah",0.0,0.0
"2200 E 2100 S, Salt Lake City, Utah",40.725363,-111.828372
"4000 W 500 S, Salt Lake City, Utah",40.7589404,-111.91118130000001
"DIESTEL RD / PARK RW, Salt Lake City, Utah",0.0,0.0
"8100 S HARRISON ST, Salt Lake City, Utah",0.0,0.0
"1900 S SCENIC DR, Salt Lake City, Utah",40.727893,-111.813375
"1300 S KRISTIE LN, Salt Lake City, Utah",0.0,0.0
"3300 W 500 S, Salt Lake City, Utah",40.7589404,-111.91118130000001
"900 W QUAYLE AVE, Salt Lake City, Utah",0.0,0.0
"900 S GLADIOLA ST, Salt Lake City, Utah",0.0,0.0
"REDWOOD RD / LEARNED AVE, Salt Lake City, Utah",0.0,0.0
"SR000 W BOUND OFF RAMP 5600 W, Salt Lake City, Utah",0.0,0.0
"800 S 1300 E, Salt Lake City, Utah",40.751847999999995,-111.85399699999999
"1000 N TOPAZ DR, Salt Lake City, Utah",0.0,0.0
"JEFFERSON ST / HARRIS AVE, Salt Lake City, Utah",40.7351095,-111.89258999999998
"1100 S 900 W, Salt Lake City, Utah",40.744837,-111.916922
"2300 W CALIFORNIA AVE, Salt Lake City, Utah",0.0,0.0
"800 S PADLEY ST, Salt Lake City, Utah",0.0,0.0
"400 N 4200 W, Salt Lake City, Utah",40.7795005,-111.9920191
"BECK ST / EVERETT AVE, Salt Lake City, Utah",0.0,0.0
"5600 W 2100 S, Salt Lake City, Utah",40.731624780859,-112.02499689226102
"000 W APRICOT AVE, Salt Lake City, Utah",40.7773064,-111.8942493
"2000 E I80 EASTBOUND FWY, Salt Lake City, Utah",0.0,0.0
"600 E 12TH AVE, Salt Lake City, Utah",40.782942999999996,-111.871393
"02 0/2 N 800 W, Salt Lake City, Utah",0.0,0.0
"600 N 3700 W SLC UT 84114, Salt Lake City, Utah",0.0,0.0
"000 ST MARYS DR, Salt Lake City, Utah",40.7392535,-111.82055159999999
"3900 S BOOT HILL DR, Salt Lake City, Utah",0.0,0.0
"1500 S FOOTHILL DR, Salt Lake City, Utah",40.7370170454545,-111.823152454545
"800 N AMERICAN BEAUTY DR, Salt Lake City, Utah",40.78674,-111.919977
"900 N LAFAYETTE DR, Salt Lake City, Utah",0.0,0.0
"800 S 4400 W, Salt Lake City, Utah",40.7519509,-111.8853625
"STATE ST / SOUTH TEMPLE ST, Salt Lake City, Utah",0.0,0.0
"200 S EISENHOWER, Salt Lake City, Utah",0.0,0.0
"2300 E FOOTHILL, Salt Lake City, Utah",40.7323178,-111.82503020000001
"1100 S REMINGTON WAY, Salt Lake City, Utah",0.0,0.0
"2200 W INDIANA AVE, Salt Lake City, Utah",0.0,0.0
"2700 S MELBOURNE ST, Salt Lake City, Utah",0.0,0.0
"2600 E SUNNYSIDE AVE, Salt Lake City, Utah",40.750753,-111.816601821679
"1500 N MORTON DR, Salt Lake City, Utah",40.8078816,-111.9441741
"GARFIELD AVE / EDISON ST, Salt Lake City, Utah",0.0,0.0
"000 WHITLOCK AVE, Salt Lake City, Utah",40.716401700000006,-111.8564442
"WAKARA WAY / KOMAS DR, Salt Lake City, Utah",0.0,0.0
"3700 TERMINAL NORTHBOUND DR, Salt Lake City, Utah",0.0,0.0
"500 N 2250 W, Salt Lake City, Utah",40.7801745,-111.93446670000002
"1200 W IOLA AVE, Salt Lake City, Utah",40.761802,-111.926231568725
"5000 W HAROLD GATTY DR, Salt Lake City, Utah",0.0,0.0
"1600 S 1500 E, Salt Lake City, Utah",40.7348709958955,-111.84807299642999
"FOULGER ST / KELSEY AVE, Salt Lake City, Utah",0.0,0.0
"1700 W SIR JEFFREY WAY, Salt Lake City, Utah",0.0,0.0
"2500 E PARLEYS WAY, Salt Lake City, Utah",0.0,0.0
"000 FEDERAL WAY, Salt Lake City, Utah",40.768308700000006,-111.8498205
"300 S CONCORD ST, Salt Lake City, Utah",0.0,0.0
"1400 W ANTHONY CIR, Salt Lake City, Utah",0.0,0.0
"200 S 300 E, Salt Lake City, Utah",40.765077000000005,-111.89983400000001
"200 E TRUMAN AVE, Salt Lake City, Utah",0.0,0.0
"2600 E STRINGHAM AVE, Salt Lake City, Utah",40.720813,-111.81478899999999
"CHEYENNE ST / ARAPAHOE AVE, Salt Lake City, Utah",0.0,0.0
"1100 N 1800 W, Salt Lake City, Utah",40.793459999999996,-111.942698
"1500 E REDONDO AVE, Salt Lake City, Utah",40.726623,-111.847829
"SIMPSON AVE / HIGHLAND DR, Salt Lake City, Utah",0.0,0.0
"5800 W NICKEL WY, Salt Lake City, Utah",0.0,0.0
"EMERY ST / ARAPAHOE AVE, Salt Lake City, Utah",0.0,0.0
"700 E BROWNING AVE, Salt Lake City, Utah",40.738684,-111.870896
"2100 S INDUSTRIAL RD, Salt Lake City, Utah",40.7292773,-111.9447662
"2300 E / FOOTHILL DR, Salt Lake City, Utah",0.0,0.0
"1700 S 4800 W, Salt Lake City, Utah",40.738306672240796,-112.00592701337798
"1100 E BUENO AVE, Salt Lake City, Utah",40.766141999999995,-111.859431
"1600 W 800 S, Salt Lake City, Utah",40.75233380771,-111.936675757659
"5500 W 13400 S, Salt Lake City, Utah",40.7625552,-112.02226950000001
"1800 W 2100 S, Salt Lake City, Utah",40.725944,-111.94221399999999
"1300 S 1300 E, Salt Lake City, Utah",40.70316825,-111.85550923433998
"4400 W U201 WESTBOUND HWY, Salt Lake City, Utah",0.0,0.0
"500 N PUGSLEY ST, Salt Lake City, Utah",40.780336,-111.90092299999999
"BANGERTER NORTHBOUND HWY / CALIFORNIA AVE, Salt Lake City, Utah",0.0,0.0
"1500 N WARM SPRINGS RD, Salt Lake City, Utah",0.0,0.0
"4300 W 1385 S, Salt Lake City, Utah",0.0,0.0
"MORTON DRIVE 700 NORTH, Salt Lake City, Utah",40.784871,-111.945108
"000 HARTWELL AVE, Salt Lake City, Utah",40.7279136,-111.8939639
"2600 E COMMONWEALTH AVE, Salt Lake City, Utah",40.725065027123705,-111.817029182281
"300 E COATSVILLE AVE, Salt Lake City, Utah",40.731367999999996,-111.88231100000002
"900 E EXECUTIVE PARK DR, Salt Lake City, Utah",0.0,0.0
"2200 S SCENIC DR, Salt Lake City, Utah",40.7236827933603,-111.81040437818301
"1300 S / 1100 E, Salt Lake City, Utah",40.741554,-111.859443
"4100 W 2100 S, Salt Lake City, Utah",40.726282,-111.99248700000001
"600 N NORTHCLIFFE CIR, Salt Lake City, Utah",40.784234999999995,-111.862949
"2700 S GLENMARE ST, Salt Lake City, Utah",0.0,0.0
"8000 S PEREGRINE PL, Salt Lake City, Utah",0.0,0.0
"1300 W 200 N, Salt Lake City, Utah",40.7737935,-111.92155590000002
"5400 W HAROLD GATTY DR, Salt Lake City, Utah",0.0,0.0
"700 S MCCLELLAND ST, Salt Lake City, Utah",0.0,0.0
"300 N JOHN GLENN RD, Salt Lake City, Utah",40.7800505,-112.0362487
"STATE ST / 500 S, Salt Lake City, Utah",40.758357000000004,-111.88833100000001
"1400 N 4000 W, Salt Lake City, Utah",40.80495379999999,-111.9870463
"200 N TAURUS CIR, Salt Lake City, Utah",0.0,0.0
"100 N 3850 W, Salt Lake City, Utah",40.7277744,-111.9831413
"1800 S 5500 W, Salt Lake City, Utah",40.726745471059104,-112.02163901714701
"1800 S ROBERTA ST, Salt Lake City, Utah",40.725441499999995,-111.88350679999999
"3000 E SHAKESPEARE PL, Salt Lake City, Utah",40.745263008473394,-111.804466818179
"GIRARD AVE / CENTER ST, Salt Lake City, Utah",0.0,0.0
